gene,x_lfc,x_fdr,x_dir,y_lfc,y_fdr,y_dir,color
CREBRF,0.150676106543233,1.39675920314425e-05,up,0.0345554433794837,0.792464219241104,no,orange
CREBZF,0.0140190892191895,0.522465655818778,no,-0.000878015904156537,0.926031950714832,no,gray80
CRELD1,-0.0169945687930272,0.616582331834777,no,-0.0149804988705131,0.410269670743168,no,gray80
CREM,-0.00897134085643778,0.909051894214744,no,0.0863720868317917,0.00342959174230086,up,orange
CRIP1,-0.00436980238228804,0.940082014935347,no,0.00832874576745732,0.971993692289528,no,gray80
CRIPT,0.0138986501783765,0.82693709687049,no,-0.0118691939395342,0.708420858185798,no,gray80
CRK,0.0409039310297301,0.327227266002339,no,0.013967015574313,0.717680455906,no,gray80
CRKL,-0.00788944710506705,0.842477894203081,no,0.0260546451363323,0.438328037460376,no,gray80
CRLF3,-0.0264754252598813,0.4320324503167,no,0.0245460692691518,0.847739875117115,no,gray80
CRLS1,0.0176286623350885,0.824661502441124,no,0.00600300342240975,0.613304202818312,no,gray80
CRNKL1,-0.0253653506876877,0.340013823612134,no,-0.0344822898208266,0.182143210130956,no,gray80
CROCC,0.0159848532785191,0.851438062870787,no,0.000955625806222271,0.756313184636749,no,gray80
CROT,-0.0284074416495528,0.212024184213515,no,0.0122859906741004,0.798916102733767,no,gray80
CRTAP,0.0148058512598101,0.450030372896048,no,0.0177874877636964,0.554282130814155,no,gray80
CRTC1,0.0170117982355707,0.755680282386177,no,-0.0232781651346413,0.632323870641311,no,gray80
CRTC3,0.0216334891693549,0.700069789604968,no,-0.124216034235626,0.0141980630506653,dn,skyblue
CRY1,0.00238069946091779,0.575519178324876,no,0.00188756131521872,0.896304546193358,no,gray80
CRY2,0.0292942414689413,0.404529013079802,no,-0.0323810394743905,0.291078721612677,no,gray80
CRYBG1,0.03091806062277,0.625096309032129,no,-0.119792550424132,0.00129282074812018,dn,skyblue
CRYBG3,-0.0284724739801817,0.11136372842517,no,-0.0155602630581434,0.531240558882944,no,gray80
CRYL1,0.0050646426054005,0.799518001973252,no,-0.00898665070870863,0.85357716902116,no,gray80
CRYZL1,0.00422861552929049,0.453115000953691,no,0.0373444055348832,0.604716663569355,no,gray80
CS,0.00578587282233994,0.954873105094911,no,0.0261702979754526,0.151204197283989,no,gray80
CSAD,0.0336970407625916,0.231900529021331,no,0.0151668206103924,0.701400608673207,no,gray80
CSDE1,0.0224285094020655,0.852906976052223,no,0.00296017926774528,0.611796495505009,no,gray80
CSE1L,0.0496245322185464,0.199285179973349,no,0.0252367323351351,0.757196349292638,no,gray80
CSGALNACT1,0.568227615184043,3.20489167335076e-51,up,0.252585607705584,2.74788817515729e-08,up,darkred
CSGALNACT2,0.0430707658624625,0.380229105508225,no,-0.0557467681361866,0.384997556147617,no,gray80
CSK,-0.0197389168948622,0.616582331834777,no,-0.0475045921488173,0.101916115726849,no,gray80
CSKMT,-0.0283312855699394,0.0818255624800928,no,0.00667787132741135,0.700129072036685,no,gray80
CSNK1A1,-0.0168883161555763,0.935472110501948,no,0.116800235701453,0.0236832756312124,up,orange
CSNK1D,-0.0124868262565851,0.896848074949025,no,-0.061651970605012,0.0281554477387521,dn,skyblue
CSNK1E,0.00501249131217305,0.955776899654519,no,-0.0166607165125619,0.709250607721649,no,gray80
CSNK1G1,0.0663665815302634,0.0361475899560275,up,0.0304135545494782,0.702240071331482,no,orange
CSNK1G2,0.00297864931875394,0.918807521661107,no,0.0019535699684203,0.654342571087033,no,gray80
CSNK1G3,-0.0489196734014391,0.251117752436464,no,0.00121759962097007,0.808427600481191,no,gray80
CSNK2A1,-0.0681415147365391,0.0736749784946682,no,-0.0379981383794825,0.561349878796004,no,gray80
CSNK2A2,0.0477522590559128,0.10207316985132,no,0.0185796278031428,0.758854713034962,no,gray80
CSNK2B,-0.0183234668808719,0.671434017695186,no,-0.0359472497532572,0.190341199274231,no,gray80
CSPP1,0.0318808304655472,0.702601839102193,no,-0.0512748126379263,0.335425991373228,no,gray80
CSTB,0.0264033390623029,0.200851149799616,no,-0.0115404717663423,0.727819478059422,no,gray80
CSTF3,0.0469513915873477,0.451366759084872,no,0.0144116000283279,0.339659820804065,no,gray80
CTBP1,0.04696604059356,0.0348199392200186,up,0.0323236296352373,0.315838460274588,no,orange
CTBS,-0.00759687539025011,0.923101620219888,no,0.0367485445936038,0.337925863179772,no,gray80
CTC1,-0.00559761890254307,0.885641860239111,no,-0.0242084285222594,0.540320773684363,no,gray80
CTCF,-0.0343024694035131,0.551004239246747,no,0.0236033404368725,0.750587107276923,no,gray80
CTDP1,-0.0160747350829668,0.616582331834777,no,-0.0180610044538703,0.498162856797758,no,gray80
CTDSP2,0.00554946476471954,0.956040390139655,no,0.0765858259625954,0.00176871305970029,up,orange
CTDSPL2,0.0633010248733807,0.150387644158388,no,0.110336671189748,0.00732683391222904,up,orange
CTNNB1,0.0308299547835882,0.725882498260378,no,-0.00779874885410126,0.609191223461197,no,gray80
CTNNBL1,-0.0246915564605911,0.638985647439211,no,-0.0141576813006331,0.912610033420411,no,gray80
CTNND1,0.00487059769461423,0.96780682163461,no,0.0269107856373271,0.343710871554758,no,gray80
CTPS1,-0.0167089989223117,0.568713679783371,no,-0.0230160432472453,0.262760179848082,no,gray80
CTR9,-0.0435623979880722,0.201082916155349,no,-0.014176800776959,0.6216254835623,no,gray80
CTSB,0.00978643702355048,0.547042300427524,no,0.0639041073954466,0.0176836057771941,up,orange
CTSC,-0.0708507535156858,0.00206210198745223,dn,-0.0234230968662548,0.486258346118879,no,skyblue
CTSD,-0.0181149635406657,0.424725373725536,no,0.019946338353966,0.623915008683686,no,gray80
CTSO,-0.0680206757991395,3.07893675602786e-07,dn,0.0114022835050459,0.461329278476016,no,skyblue
CTSS,-0.123715601806407,1.64916987889048e-07,dn,0.0350350613811685,0.436481118006906,no,skyblue
CUBN,-0.0614303920693183,0.0446152567190029,dn,0.0845988652622101,0.0311973730819531,up,limegreen
CUL1,0.0642207735349234,0.306271218370481,no,0.0317984268330466,0.470027742728592,no,gray80
CUL2,-0.0354203070323424,0.461795755956268,no,0.00682767028808018,0.888624796313235,no,gray80
CUL3,-0.0522616685929428,0.588294242839799,no,-0.150236841113224,0.00521356531196966,dn,skyblue
CUL4A,0.0123151254967343,0.491527181452491,no,-0.0706500552010775,0.133989631510046,no,gray80
CUL4B,-0.0181683469746312,0.244335586646321,no,0.0540217084782427,0.100707584022095,no,gray80
CUL5,0.0134299597047124,0.94389834324258,no,0.0361772212747684,0.65069636877605,no,gray80
CUL9,-0.00110025025555548,0.901484024949945,no,0.0146825220022612,0.734272914449109,no,gray80
CUTA,-0.0547615701469487,0.208708201156765,no,-0.0127630549601345,0.469735166921433,no,gray80
CUTC,0.00360888636361231,0.385745710807661,no,-0.0106272639700258,0.766908982106097,no,gray80
CUX1,-0.0584198248018618,0.196356542637021,no,-0.0296485941404203,0.0210500426933299,dn,skyblue
CWC15,-0.0166025700211202,0.742308451390211,no,0.00521746292587752,0.97075236463073,no,gray80
CWC22,0.00153898726275503,0.656867937407296,no,0.0516096987790735,0.21243047480851,no,gray80
CWC25,-0.0164333190071174,0.818451511729039,no,0.0132603316395757,0.896104591358183,no,gray80
CWC27,-0.0603915833011315,0.267380608362582,no,-0.00217601314122845,0.991606720529694,no,gray80
CWF19L1,0.00279418243562204,0.982019729503504,no,-0.0315961415154631,0.123935053431484,no,gray80
CWF19L2,0.0532107532106385,0.49864486637355,no,0.089846657976142,0.0252318933107233,up,orange
CXCR4,1.20839003612638,4.07983130139678e-306,up,-0.303947220881193,6.86066772288973e-16,dn,limegreen
CXorf38,0.00338377914959914,0.72010854087389,no,-0.00758516430726835,0.963392637228998,no,gray80
CYB561D1,-0.0197765133267834,0.625323452335753,no,-0.0182494276103798,0.124467636232292,no,gray80
CYB561D2,0.0176358437183808,0.716964302153339,no,0.00235515390174357,0.502410874750494,no,gray80
CYB5A,-0.00135348255235938,0.458759951527019,no,0.01227926162183,0.827594599884819,no,gray80
CYB5B,0.0328705255701418,0.201942236840951,no,0.0212335023401643,0.672843768321739,no,gray80
CYB5D2,-0.000753251187024101,0.916699061134852,no,0.0192312713177718,0.684682030769647,no,gray80
CYB5R1,0.0187991173504686,0.443906767398252,no,0.00953034039624662,0.809724107639347,no,gray80
CYB5R3,0.000338139909834487,0.950879930801744,no,-0.0200473151709368,0.459245329681562,no,gray80
CYB5R4,0.00929814723728772,0.952950880369303,no,0.0317787859873612,0.230594583363368,no,gray80
CYBA,0.0315806734895993,0.809950229776773,no,-0.403596012519265,1.01898722215471e-30,dn,skyblue
CYBC1,-0.0113013105675877,0.755680282386177,no,-0.0089380353164288,0.915280226017358,no,gray80
CYC1,-0.0313982470940242,0.224423882004893,no,-0.0217546230477706,0.629507205037342,no,gray80
CYCS,-0.00977259744427827,0.864981556221051,no,0.00865435818630823,0.924951069170024,no,gray80
CYFIP2,-0.0318854418466874,0.82199808751784,no,-0.04049636947747,0.0962749168998129,no,gray80
CYHR1,0.00779064287966991,0.85634110865995,no,0.00132536863283804,0.860500691132326,no,gray80
CYLD,-0.12303530755572,0.00170186161839509,dn,-0.328588989614961,2.36624079961506e-13,dn,darkblue
CYP20A1,-0.030872828465405,0.559203399045145,no,-0.035363919701282,0.724101892975382,no,gray80
CYP2R1,-0.0339404906991015,0.142331628499283,no,0.00120402875825096,0.750587107276923,no,gray80
CYP4V2,-0.0195277972744058,0.520852568142065,no,0.0550340143661277,0.105757826781706,no,gray80
CYP51A1,-0.0393206620532332,0.128376893126817,no,-0.0567287899429592,0.0101392008778201,dn,skyblue
CYREN,-0.0293797925868666,0.157550128125167,no,0.0362310234794052,0.195140074223921,no,gray80
CYSLTR1,-0.034570466669185,0.167860872544235,no,0.0690346806673703,0.00650675416074079,up,orange
CYSTM1,-0.00248570006130483,0.336708943726823,no,-0.0280200754158267,0.242569575016693,no,gray80
CYTH1,0.334503039597526,3.58878104847897e-23,up,0.0427269675620889,0.644686988012276,no,orange
CYTH2,0.0131395072123711,0.704202692212521,no,0.00840676718143815,0.861592258235414,no,gray80
CYTH4,0.0488429922103812,0.0212430056614547,up,-0.0103916866127342,0.889700544469414,no,orange
CYTIP,0.466496985156465,3.76321505161973e-42,up,-0.102442807754001,0.0725964509359542,no,orange
CYTOR,0.0451976926214653,0.0078850332299411,up,0.025321156646417,0.305826931268458,no,orange
D2HGDH,-0.00808813468068308,0.341868351801968,no,-0.0221769864433956,0.151234936935707,no,gray80
DAAM1,-0.0153531926044884,0.368931248809224,no,-0.0954729795670725,0.00112112634768148,dn,skyblue
DAB1,-0.0335144355614509,0.00818458604101873,dn,-0.14530587768227,8.43482458072788e-09,dn,darkblue
DACT1,0.249520611613386,2.06620302546585e-15,up,-0.0418370035397477,0.519922053934302,no,orange
DAD1,-0.141936195183086,1.81030448551424e-05,dn,0.0765818091904551,0.23344694978822,no,skyblue
DAG1,0.0180245442312535,0.523483980327241,no,-0.00689864864567614,0.921259079702895,no,gray80
DAGLB,0.0130034846632124,0.836361525649701,no,0.00126039735439237,0.997991598308279,no,gray80
DANCR,0.016214461485478,0.814080088868153,no,0.0465951278653083,0.159233624117906,no,gray80
DAP,0.050351141205421,0.0740423589962677,no,0.0154699999481936,0.865451205424966,no,gray80
DAP3,-0.0397612560588597,0.449323188422128,no,-0.0583166631365488,0.133989631510046,no,gray80
DAPP1,-0.0120664849828255,0.460370875693409,no,0.0122596320941873,0.775574640336112,no,gray80
DARS,0.0785774340798432,0.0720295598029079,no,-0.042924776147136,0.563171722041485,no,gray80
DARS2,-0.00157731269792111,0.224258637573767,no,0.0079617074397151,0.621437820392225,no,gray80
DAZAP1,0.0325619362461754,0.302218416478127,no,-0.0439769049079871,0.127336369489628,no,gray80
DAZAP2,0.0123615500527277,0.83326188832044,no,0.0473142222357604,0.295812514697316,no,gray80
DBF4,0.00628176996414281,0.668829830821961,no,-0.033391395356909,0.524119887138587,no,gray80
DBI,-0.0315885375469371,0.0478926997879254,dn,-0.0292928647543504,0.326482460004736,no,skyblue
DBNL,0.12032137827332,4.68601810658756e-07,up,0.0116579135594945,0.921701270345968,no,orange
DBT,-0.0474000400705193,0.0780049514483336,no,0.0462194487069415,0.218736716889393,no,gray80
DCAF1,-0.00502664818064713,0.91207110760617,no,-0.0569260930296125,0.0712447134742298,no,gray80
DCAF10,-0.0184910933687473,0.784690961702537,no,-0.076219719724776,0.187999156922436,no,gray80
DCAF11,0.00846985789603519,0.899826237547485,no,-0.0120383254689006,0.84082390269142,no,gray80
DCAF12,0.0234974518584157,0.415603410689935,no,0.00862086735228659,0.904827864287003,no,gray80
DCAF13,-0.0286665835888665,0.0521903363030847,no,0.00234518805075251,0.632323870641311,no,gray80
DCAF16,0.00378261170822158,0.97024495608293,no,-0.0183152772964245,0.619787711396723,no,gray80
DCAF17,0.0353322678399038,0.264382559542294,no,0.0218761635186676,0.450587140708632,no,gray80
DCAF4,-0.0141013068411251,0.66450209131224,no,-0.0235679720426415,0.333951078130644,no,gray80
DCAF5,0.000837609679308293,0.770789502370057,no,0.012939007784542,0.520853210050314,no,gray80
DCAF6,-0.0319590257108259,0.763608777339047,no,-0.0490814408454186,0.569938693651319,no,gray80
DCAF7,0.0772438694459326,0.0460478849865085,up,-0.00186841480085653,0.971993692289528,no,orange
DCAF8,0.0162204986197864,0.457813997132669,no,0.0121128210860226,0.684682030769647,no,gray80
DCAKD,0.0306173889630207,0.262040853193272,no,0.0281205258928897,0.577948153526621,no,gray80
DCBLD2,0.0214502214086816,0.269312811063768,no,0.0665339720563506,0.00129282074812018,up,orange
DCK,-0.0126651680127963,0.671434017695186,no,-0.0267503076279877,0.417361339404606,no,gray80
DCLRE1C,-0.0252630777903246,0.472404548451439,no,-0.01626005757208,0.863335339957241,no,gray80
DCP1A,-0.016819064329495,0.546633609071745,no,0.0142207378873024,0.824391548929846,no,gray80
DCP1B,0.0197330648014051,0.662697608001092,no,-0.00396030920253757,0.833110106671415,no,gray80
DCP2,0.0143382901702857,0.687744646045204,no,-0.0159117291156681,0.803555634281949,no,gray80
DCPS,-0.00832703824387369,0.887552013146454,no,-0.0496210739855634,0.000873159878552046,dn,skyblue
DCTN1,-0.00120457912013423,0.995631196557584,no,0.021451203970038,0.558977306060181,no,gray80
DCTN2,0.0216213894021224,0.107601354826474,no,-0.00689176049275769,0.933098311323015,no,gray80
DCTN4,-0.0109381339759316,0.87598227400692,no,-0.0180241228715363,0.805580023195998,no,gray80
DCTN5,0.0175835483846517,0.724193560264418,no,0.00849943031170007,0.857245351137943,no,gray80
DCUN1D1,0.0241368580871331,0.631311435643854,no,0.0290412081214418,0.491285472519077,no,gray80
DCUN1D2,-0.00757706069010258,0.787231003830179,no,-0.0244362366773997,0.398417325075767,no,gray80
DCUN1D4,0.0457959633946005,0.209419398693334,no,-0.0408479820923477,0.38173328200959,no,gray80
DCUN1D5,0.00231848762462425,0.628685057872752,no,0.000801892909502638,0.955862721721164,no,gray80
DCXR,-0.0098837883630303,0.482713019343235,no,-0.0567189404974321,0.0287867984355276,dn,skyblue
DDA1,0.00612005195772146,0.864871429820505,no,0.0225217013986671,0.40030694442728,no,gray80
DDB1,-0.0115119540051531,0.866367569404263,no,-0.0109109090057618,0.874956808575166,no,gray80
DDB2,0.0479674974051709,0.386224282368276,no,0.156856214069613,4.56749467116129e-05,up,orange
DDHD1,0.00504863484656459,0.914470915549779,no,0.0994567808655704,0.0621610065350296,no,gray80
DDHD2,-0.0139982907815121,0.82353556565584,no,-0.0223184423907374,0.674841823374147,no,gray80
DDI2,-0.00553290751116031,0.884158493526223,no,-0.0425167323702105,0.469744913625496,no,gray80
DDOST,-0.0266097659488052,0.323943634082958,no,0.0536544465122325,0.169807497778119,no,gray80
DDRGK1,0.00663147034811133,0.602631202434139,no,0.0213265485535842,0.546318537066836,no,gray80
DDT,0.014900689952855,0.220224816593765,no,-0.0214480913831857,0.784559627434373,no,gray80
DDX1,0.0270475402722119,0.633655763067999,no,0.0124583837664297,0.918773538379424,no,gray80
DDX10,-0.0567074595132508,0.239777923733089,no,-0.069070823908477,0.138079111412386,no,gray80
DDX17,-0.0225747053374208,0.842146962100418,no,0.0762576223606397,0.118314111074434,no,gray80
DDX18,-0.00366026810716058,0.778535814911387,no,0.0750621138704042,0.0251434808600849,up,orange
DDX19A,0.0109036254540232,0.835514805425659,no,0.0284425585149035,0.459245329681562,no,gray80
DDX19B,-0.00687305317638005,0.912266057230463,no,-0.0171447381685923,0.605551008071734,no,gray80
DDX20,-0.0136912855171872,0.665749318871727,no,-0.00712090956101984,0.915580202956102,no,gray80
DDX21,0.0222108675275727,0.698903608502337,no,-0.0563180412708563,0.361768931366817,no,gray80
DDX23,-0.0047557517557282,0.764809340278533,no,0.000683137905808762,0.870617288164287,no,gray80
DDX24,-0.00612367390249269,0.61958651631282,no,0.0480379161081776,0.418050510548804,no,gray80
DDX27,-0.0154586546357399,0.706188280413935,no,0.0359613645146704,0.298641066068427,no,gray80
DDX31,-0.00285194215756918,0.976849456479883,no,-0.0424820172485184,0.320970067219727,no,gray80
DDX39A,0.00856643585562102,0.822441252301842,no,-0.0154130323407448,0.495973213325907,no,gray80
DDX39B,-0.00651374878863431,0.804953944523883,no,0.028516251813294,0.562850913938266,no,gray80
DDX3X,-0.0516224746401663,0.404921652711037,no,0.00906728226666231,0.310749493534204,no,gray80
DDX42,0.0252782668902399,0.504205598715053,no,0.00232561322430608,0.65511404155477,no,gray80
DDX46,0.0106708478534662,0.902234043632145,no,-0.00244288668409276,0.997991598308279,no,gray80
DDX49,-0.0155569618445604,0.598933809256598,no,-0.00209404830682298,0.662372275578633,no,gray80
DDX5,0.0262805813792955,0.773565026852648,no,-0.0488530933863751,0.319602305505221,no,gray80
DDX50,-0.0193288198785722,0.449384540300291,no,-0.0343105320903154,0.0753039282629625,no,gray80
DDX52,0.00289275221159949,0.24506698497626,no,-0.0159275862927467,0.198692611728019,no,gray80
DDX54,0.0249833108249882,0.228993207485602,no,-0.0109987743095031,0.761466105411389,no,gray80
DDX55,-0.0196777403184807,0.628685057872752,no,0.000642501435466208,0.617025311940273,no,gray80
DDX56,-0.0228168563241151,0.253594795843212,no,-0.0150810534776808,0.700965109585765,no,gray80
DDX58,-0.055684768420963,0.0437478699843972,dn,0.0363855119971807,0.363668037865805,no,skyblue
DDX59,0.00983118688460162,0.870257861384471,no,-0.015495802609372,0.736718883736225,no,gray80
DDX6,0.0168152446222545,0.871617989307894,no,0.000797976839536196,0.439716329936892,no,gray80
DDX60,-0.0724702492262432,1.10407173487423e-05,dn,0.0181173796883561,0.461019696319839,no,skyblue
DDX60L,-0.0773519623644234,0.0290942406660955,dn,0.0242314029428771,0.852282041919037,no,skyblue
DEAF1,0.0163131544977687,0.764809340278533,no,-0.0211858479191651,0.696874021467223,no,gray80
DECR1,-0.040848141698004,0.578210102526351,no,0.00265150451085866,0.8917577382739,no,gray80
DEF6,0.0239746812734736,0.759414656987252,no,0.00240120284720319,0.670857523770824,no,gray80
DEGS1,-0.0210387099477597,0.361901813196106,no,-0.0139147020572234,0.235640278155822,no,gray80
DEK,0.0320584746453188,0.646422861799269,no,0.197228400283222,1.42943604499323e-08,up,orange
DELE1,-0.0230729556177589,0.251117752436464,no,-0.0244998309236018,0.168370830995709,no,gray80
DENND10,0.0145439602959763,0.816866197902416,no,-0.0882593523979104,0.000605917256029997,dn,skyblue
DENND11,-0.0332278703610323,0.392145435881507,no,0.011881915137695,0.0611955226407418,no,gray80
DENND1A,-0.0144869691069773,0.891347300379969,no,-0.0263826877607695,0.0494508364762946,dn,skyblue
DENND1B,-0.00996497729425416,0.914976315280249,no,0.0141741504460407,0.510447322162939,no,gray80
DENND1C,0.000557837785919016,0.410623573421975,no,-0.0106837457650707,0.563171722041485,no,gray80
DENND2D,-0.00922244742616112,0.766519666913391,no,0.047923471619693,0.10191360811951,no,gray80
DENND4A,-0.163877910355459,3.53528173631074e-05,dn,0.0122517305811327,0.53543637512081,no,skyblue
DENND4B,-0.00750288363151089,0.794083372643055,no,-0.00353632655344457,0.943211974648037,no,gray80
DENND4C,-0.0618804653148132,0.31128109407586,no,0.240601863346309,5.43226753007036e-08,up,orange
DENND5A,0.143137839628571,7.83772510893746e-07,up,0.0105597073219341,0.830940559342172,no,orange
DENND6A,0.300431607678618,3.16908617164116e-20,up,-0.143088933507841,0.00020707170351694,dn,limegreen
DENND6A-AS1,0.11131094353504,7.761090157174e-07,up,-0.0534469266613581,0.0638693129529199,no,orange
DENR,0.03904956679234,0.466189924897055,no,0.0238290405041656,0.757196349292638,no,gray80
DEPDC5,-0.00490118739160628,0.937404289403089,no,-0.0161483047296486,0.630778864706568,no,gray80
DERA,0.0057082467485689,0.874570481428575,no,0.0185188222361473,0.792994350323163,no,gray80
DERL1,-0.008887239515569,0.576057359810178,no,-0.0361933317983583,0.398417325075767,no,gray80
DERL2,0.00922976189885974,0.480876767237723,no,0.0383671742043758,0.155849413760165,no,gray80
DESI1,-0.0116802789291472,0.82353556565584,no,-0.00358524918196998,0.98418765582659,no,gray80
DESI2,0.0285683823915211,0.367919453570658,no,0.0211441038050408,0.71214202596429,no,gray80
DET1,-0.00139296852331997,0.845819496059817,no,0.00138927263974857,0.792276460325393,no,gray80
DFFA,0.0131728592013746,0.404529013079802,no,-0.00439227008869796,0.925170652103801,no,gray80
DFFB,0.0114468373339461,0.705788018471035,no,0.0162123507518612,0.605888413788759,no,gray80
DGCR2,0.0414426796443407,0.116978123794909,no,-0.07191256672053,0.106190872476704,no,gray80
DGCR8,0.00850997772480547,0.871228600679713,no,0.0282297031849037,0.195140074223921,no,gray80
DGKA,0.0316967597135548,0.319804280974888,no,-0.120271497264929,0.00771050583425547,dn,skyblue
DGKD,-0.04029744095476,0.539595894542417,no,-0.0678826086676321,0.202730265543313,no,gray80
DGKE,0.095236091937228,0.00311310826383705,up,0.0170747141228715,0.716632233723004,no,orange
DGKH,0.596285792037082,2.29064678032822e-63,up,0.108342465115481,0.0441886768874553,up,darkred
DGKZ,0.0190921124114868,0.249347354254013,no,0.0276313373098721,0.290998124754455,no,gray80
DGLUCY,-0.144443031297952,7.85584477761083e-07,dn,-0.126237682330906,0.00231640966720479,dn,darkblue
DGUOK,-0.0248218013361639,0.732732720401722,no,0.000803768626021661,0.909210425963428,no,gray80
DHDDS,0.00795504312486303,0.857914066984439,no,0.00654110879442446,0.946645394622224,no,gray80
DHFR,0.0127431882322175,0.855911536664025,no,0.00708463992806574,0.892351823519097,no,gray80
DHPS,-0.0340278392196511,0.0702996381680913,no,0.00473418975633846,0.630479885070718,no,gray80
DHRS1,-0.0226074487451337,0.179773090220095,no,-0.0324663970026213,0.0766235386300338,no,gray80
DHRS12,0.00904548673589427,0.118842161065015,no,0.00460579099972966,0.690195642254844,no,gray80
DHRS3,-0.0998290664053119,0.000949343984712936,dn,0.161556398248639,1.46812689529191e-05,up,limegreen
DHRS4-AS1,-0.00697592709681846,0.898064071102067,no,0.013820369520722,0.850713712525693,no,gray80
DHRS4L2,-0.0316551328675225,0.176953877295007,no,-0.0227025349277298,0.623565206353732,no,gray80
DHRS7,-0.00575735348746148,0.972885044012173,no,-0.0322773258314032,0.393828435060274,no,gray80
DHRS7B,-0.0173732134221503,0.848046839789736,no,-0.0161376462395968,0.629507205037342,no,gray80
DHRSX,0.0619997366550516,0.114479684789977,no,-0.0514843036201548,0.281199853031847,no,gray80
DHTKD1,-0.0130132040534964,0.722542440197875,no,-0.0158615504049733,0.593165317072315,no,gray80
DHX15,-0.0478147803034669,0.480876767237723,no,0.0161868814833512,0.487886700906811,no,gray80
DHX16,0.00287639173975261,0.770215808958052,no,0.00632763684671335,0.90933835646352,no,gray80
DHX29,-0.0205867440314271,0.819157508246205,no,-0.0248925027876082,0.749566449646796,no,gray80
DHX30,-0.0435258703657318,0.111789412839521,no,-0.00345564174658441,0.889323127824222,no,gray80
DHX32,0.0297656426698631,0.229171930974966,no,-0.0482203860324319,0.0749102446605539,no,gray80
DHX33,-0.00589832930771861,0.832456051822444,no,-0.0174288949223886,0.708709079468112,no,gray80
DHX34,0.0040689484662132,0.628258445476843,no,-0.0388947591371155,0.0956211320468338,no,gray80
DHX35,-0.000157573677391942,0.903074944531454,no,-0.00827834126852106,0.906844188692004,no,gray80
DHX36,-0.00408256143589858,0.969952036681304,no,0.0174017196165526,0.42531597847382,no,gray80
DHX37,-0.0228399774687358,0.346535588553247,no,-0.0150218951703935,0.639907369283344,no,gray80
DHX38,-0.0128466179549947,0.208708201156765,no,0.0120038416291766,0.598715774832268,no,gray80
DHX40,0.00738480689812912,0.375920214208383,no,-0.0157238900013408,0.670226067997592,no,gray80
DHX57,3.00504421608949e-05,0.975293429953341,no,-0.0213922347630438,0.371434687497776,no,gray80
DHX8,0.0180504603906609,0.72653418249928,no,0.00148161011260931,0.973132127807433,no,gray80
DHX9,0.0161358514804522,0.617798463820162,no,-0.0323620792689229,0.760817049921886,no,gray80
DIAPH1,0.0057881444952268,0.985475329500915,no,-0.0830769384640363,0.215118359540203,no,gray80
DIAPH2,-0.0617852577617326,0.0934430155732955,no,-0.0906966857066066,0.114516086701625,no,gray80
DICER1,-0.0426802500821279,0.616342734032311,no,-0.0281038314530966,0.847987767187621,no,gray80
DIDO1,0.0208054712942433,0.825765519282204,no,-0.0017713701753776,0.98606812000036,no,gray80
DIMT1,-0.0100220783925121,0.671434017695186,no,-0.0544095695615092,0.2540832550975,no,gray80
DIP2A,0.0682447281651367,0.0495768934217608,up,0.010842351471205,0.856105119041465,no,orange
DIP2B,0.176981081940574,9.5871726885773e-07,up,-0.11313098150411,0.0575568547641898,no,orange
DIP2C,-0.0492651182804507,0.00441743138412671,dn,-0.0100707429405557,0.906315723546753,no,skyblue
DIPK1A,0.030406270879585,0.675814087123601,no,-0.110066331273719,0.0249612789288798,dn,skyblue
DIPK2A,0.0138481211304431,0.794083372643055,no,-0.00055788969384904,0.918773538379424,no,gray80
DIRC3,0.0170461302200157,0.671434017695186,no,0.0242060815545062,0.571587170874423,no,gray80
DIS3,0.044479375179976,0.284742761012076,no,0.0231744531597427,0.583355108837041,no,gray80
DIS3L,-0.00890824973737533,0.621353032627504,no,-0.0316292245351906,0.513766368007507,no,gray80
DIS3L2,0.00193308935719094,0.551004239246747,no,-0.0242169342867555,0.644123686697017,no,gray80
DISC1,0.0530952123262564,0.0311076482706234,up,0.135236903804136,1.32402825352542e-06,up,darkred
DISC1FP1,-0.0167659706417876,0.200995110363676,no,0.0476713746141359,0.293723632398287,no,gray80
DISP1,0.0406720872769601,0.286823389794365,no,0.00666700596461248,0.821391128433938,no,gray80
DKC1,0.00767948978474284,0.8210879639373,no,-0.0129208660806424,0.036239113392246,dn,skyblue
DLD,-0.00981239636297584,0.702946237784952,no,0.0162739577680224,0.817738139026423,no,gray80
DLEU1,-0.0516596004077239,0.165221311619379,no,-0.0959438562623333,0.000946668799151337,dn,skyblue
DLEU2,0.00797035089393727,0.421432756963572,no,-0.11326076393692,0.0365038018798919,dn,skyblue
DLG1,0.0422706244902085,0.623527795188768,no,-0.00334693362855276,0.997991598308279,no,gray80
DLG2,0.046165011336783,0.457038198280553,no,0.0124117383891572,0.945243908622777,no,gray80
DLGAP4,-0.0312903511312516,0.453954521050399,no,-0.0559955275486119,0.0648189497123023,no,gray80
DLST,-0.0169380012199124,0.565319284708877,no,-0.013505851194786,0.128033527451844,no,gray80
DMAC1,-0.00303249070166242,0.953736126782068,no,0.00726393698784297,0.805420717378196,no,gray80
DMAC2L,-0.00866750024489693,0.75084396071726,no,-0.0174470564430008,0.734966485267743,no,gray80
DMTF1,0.0758299214126196,0.08581137790832,no,-0.016690297624573,0.784467453625003,no,gray80
