gene,x_lfc,x_fdr,x_dir,y_lfc,y_fdr,y_dir,color
AC008892.1,0.174487250454716,8.36049919345182e-13,up,-0.0149599038337394,0.796592776019531,no,orange
AC008937.2,-0.0428825818019716,0.149337451791054,no,-0.00558635275007885,0.971812812428582,no,gray80
AC008969.1,0.0113211725933514,0.28437812641054,no,0.00141792996520751,0.988832250026927,no,gray80
AC009061.2,-0.018234603151866,0.842333584845392,no,-0.0694387418209217,0.111424068466597,no,gray80
AC009093.2,0.0150206338816037,0.810453528981367,no,-0.024056336565329,0.812600486021149,no,gray80
AC009107.2,0.0227365903711173,0.529702128753952,no,0.0210321726706999,0.677481916716126,no,gray80
AC009120.2,-0.00511467884796918,0.990970577217375,no,-0.0199506704790337,0.914607366240575,no,gray80
AC009126.1,0.0468810562779479,0.159389176330506,no,0.0459398539559769,0.495723606838378,no,gray80
AC009133.3,-0.0417219071265066,0.156848671679761,no,-0.0223370831246341,0.706522545844427,no,gray80
AC009299.3,-0.0131848130505374,0.845895816145895,no,-0.0239655218562108,0.410697412899206,no,gray80
AC009318.1,0.0195872984079193,0.702286238534812,no,-0.00317259819514859,0.975041813610909,no,gray80
AC009505.1,0.0044516273399684,0.979861194654697,no,-0.0114751369980765,0.957097952976128,no,gray80
AC009554.1,0.0351571014557365,0.472941509964183,no,0.0463813829289975,0.349383496050434,no,gray80
AC009950.1,-0.0176652586354319,0.663236192074952,no,0.00306431634890487,0.952308055841308,no,gray80
AC010168.2,-0.00391313418385002,0.980625209122078,no,-0.00682053601728992,0.960696119185295,no,gray80
AC010260.1,0.015799357976581,0.903098754932753,no,-0.0598188930105497,0.128393018258228,no,gray80
AC010275.1,-0.00810982381199161,0.81726655544973,no,0.00588232310205423,0.857653812830464,no,gray80
AC010609.1,0.0807522112385676,0.154389949381886,no,-0.109582600322277,0.0225539364387814,dn,skyblue
AC010618.3,-0.00148029639010169,0.996421375125088,no,0.0134384514500806,0.804221554970288,no,gray80
AC010894.3,0.100517060196949,0.00610530496482596,up,-0.0372354277707657,0.680450302882896,no,orange
AC010976.1,0.0221021441829176,0.63453684747272,no,0.0626872336645979,0.0893590510165816,no,gray80
AC010978.1,-0.0362375896081466,0.366350834530565,no,-0.0247202341702101,0.224987424065047,no,gray80
AC011476.3,-0.0162277859014306,0.827116347527213,no,0.0251987432034475,0.405401888045971,no,gray80
AC011603.2,0.00882231320301177,0.936598429577123,no,-0.0319969367995151,0.438937825353718,no,gray80
AC011933.4,0.0155429958787268,0.789086669219781,no,0.0421406966510412,0.309930781689299,no,gray80
AC011997.1,0.0177013373301158,0.854892066492641,no,-0.0500390703869012,0.0698365724400609,no,gray80
AC012020.1,0.0737200652849868,7.88840782073973e-05,up,0.0138902966028521,0.858050696414042,no,orange
AC012085.2,0.0342885997923515,0.275600229450762,no,0.0301451181927615,0.496983796953092,no,gray80
AC012291.3,0.0489060369239185,0.0406097263519246,up,0.0057380768543351,0.867573282118525,no,orange
AC012358.3,-0.0062786936829357,0.941605598284873,no,0.00804638176477594,0.947953457567553,no,gray80
AC012636.1,0.0150249804549255,0.843542734173097,no,-0.0177499674478249,0.825956449742349,no,gray80
AC015849.3,0.0257365850171917,0.525869443301876,no,-0.0271790916354361,0.636368615442106,no,gray80
AC016074.2,-0.299667900991881,3.29730373522204e-10,dn,-0.0362423738185211,0.908562921008817,no,skyblue
AC016831.1,0.0966764060260786,0.00186009723755322,up,0.00672225291336226,0.96724396569126,no,orange
AC016831.5,0.186964789097605,7.48314937898285e-08,up,-0.00886590400787168,0.811241170014272,no,orange
AC016831.7,0.462697891222067,7.08908365080457e-24,up,-0.0241490801804976,0.922785073320717,no,orange
AC018362.1,-0.0258520845358032,0.501831040208005,no,-0.0100355504809692,0.446402133475143,no,gray80
AC018797.3,-0.0152906385353684,0.840477156487533,no,0.0214883796377649,0.719598113190728,no,gray80
AC018816.1,0.0565721603891395,0.109137887739373,no,-0.00326283105930383,0.865420562968472,no,gray80
AC019130.1,-0.0203204363413217,0.687511983478812,no,-0.0113807177828444,0.895917252583169,no,gray80
AC019163.1,0.0148494893785072,0.575728242472999,no,-0.0292742852105983,0.418573652064394,no,gray80
AC019205.1,-0.0242783261961725,0.628816805423914,no,-0.011078616957871,0.884473446792301,no,gray80
AC021851.1,0.0338947817502241,0.141418818103951,no,0.0154063066108636,0.868226089595497,no,gray80
AC022137.4,0.00990605754950179,0.716642161492162,no,0.0409738252146307,0.489949660106481,no,gray80
AC022210.2,-0.0118105875310766,0.129642093224257,no,-0.0765194723764577,0.0420790820641067,dn,skyblue
AC022217.3,-0.0495348558567909,0.142187264426371,no,-0.0278844938948337,0.660266349837774,no,gray80
AC022893.1,-0.00518955349615335,0.977532969696254,no,0.0140361197363734,0.667253217668894,no,gray80
AC022916.1,0.023163351894611,0.58248585046704,no,-0.051291366684303,0.0435418135809194,dn,skyblue
AC023424.3,-0.00626192092893946,0.89062800979748,no,0.0663087170055275,0.453118989192555,no,gray80
AC023509.6,-0.00504443824363238,0.59912928799217,no,0.00617455160115402,0.513769530457813,no,gray80
AC023590.1,-0.0289000704357272,0.514316289830816,no,-0.0451159937501337,0.308091977760019,no,gray80
AC024084.1,-0.0541857216595227,0.0176616178707263,dn,0.412709904114069,3.27843037626444e-26,up,limegreen
AC025159.1,0.0887953077588585,0.0111750093073779,up,0.025273030979247,0.719575856867021,no,orange
AC025165.2,-0.0154359298869181,0.447675153668512,no,0.0227249970391493,0.575660106402598,no,gray80
AC025171.1,0.00679775604086455,0.650525310289773,no,-0.0828644878398542,0.013922770182139,dn,skyblue
AC025171.2,-0.0112232881057753,0.899250246348072,no,-0.0473599460114925,0.20574865599308,no,gray80
AC025171.3,-0.00217945952794013,0.971517013914934,no,-0.0196761784776447,0.732192908389748,no,gray80
AC025283.2,-0.00762655751378612,0.686187965332104,no,0.0101535670479968,0.941791790892017,no,gray80
AC025682.1,0.0248209759503709,0.513303048309569,no,-0.00908367532083013,0.777596528958327,no,gray80
AC026202.2,0.000943993784777886,0.896052076397282,no,0.0338800118659795,0.556606950801094,no,gray80
AC026341.1,-0.0145561170932306,0.777279549935849,no,-0.0539030938946014,0.31537448992711,no,gray80
AC026347.1,0.075666905548999,0.0161841261429839,up,-0.0195461164556428,0.796841618173343,no,orange
AC026470.2,0.0244234963077841,0.629231222149711,no,0.0300924252796963,0.556181013207688,no,gray80
AC026704.1,-0.00133634076446852,0.996415118333335,no,0.0188800936691894,0.241729138303573,no,gray80
AC026979.2,-0.0154101085476859,0.622730021028356,no,-0.0179539893265115,0.825956449742349,no,gray80
AC027018.1,0.0246678557293867,0.503623872039315,no,0.0200005806423873,0.644015879860534,no,gray80
AC027097.1,-0.0333892804017029,0.300789006917358,no,-0.012240228177169,0.740511975266425,no,gray80
AC027097.2,-0.0857486041860489,0.0607924317198495,no,-0.00537011961389633,0.496194240757739,no,gray80
AC034195.1,-0.00199074359244832,0.983552687351312,no,0.0299380871551488,0.665404782317038,no,gray80
AC046134.2,0.0102608947298233,0.461791461938932,no,-0.0114315154993249,0.94707315157627,no,gray80
AC048341.1,0.0483086456083982,0.00584197915254156,up,0.0214832374556926,0.599696087398116,no,orange
AC053513.1,-0.056806243554073,0.487838004712738,no,-0.103377021088093,0.080011300962101,no,gray80
AC053527.2,-0.00232706174745689,0.982517698386978,no,-0.0685223762312756,0.163943082634127,no,gray80
AC055733.2,0.0351249924065546,0.253557906911664,no,0.0293556596648296,0.356054187378363,no,gray80
AC058791.1,0.18872776270023,2.33645996771629e-07,up,-0.0570616294998262,0.495558723544326,no,orange
AC068282.1,-0.00976603102853063,0.956784321523426,no,0.0451345793313327,0.643184723064338,no,gray80
AC068481.1,-0.00438424321339947,0.934155933066976,no,-0.0335629402200877,0.472847385272747,no,gray80
AC068533.3,0.0215069250041794,0.342986913500432,no,0.0180673694300167,0.761443313686385,no,gray80
AC068587.4,0.0193322111668132,0.946607368909464,no,-0.0264773935844677,0.91263240976815,no,gray80
AC068633.1,-0.00274569611291681,0.283302706829726,no,-0.0566401700252945,0.482586354584951,no,gray80
AC068724.3,0.0388264282903684,0.337967394402648,no,0.0312811259465851,0.424355238419283,no,gray80
AC068888.1,0.0035542997265943,0.991325313259723,no,-0.0170080631552421,0.863240522658459,no,gray80
AC073167.1,0.0208460423976081,0.845907617803221,no,0.00403868837493618,0.659783456391749,no,gray80
AC073332.1,-0.00918879835925709,0.949729734727935,no,-0.0370728883939217,0.0410129740321301,dn,skyblue
AC073342.1,-0.0753483235057625,0.00852542810696538,dn,-0.0777614869831808,0.0191310768408886,dn,darkblue
AC073343.2,0.00251542286845893,0.670962244733826,no,-0.0243177269814291,0.551053663726156,no,gray80
AC073475.1,0.0576755514463118,0.155022445830108,no,-0.0136638023987537,0.501503131628476,no,gray80
AC074032.1,-0.000242614964340637,0.832927572538512,no,0.0428243103045952,0.669621955801344,no,gray80
AC078785.1,0.0232340421895417,0.675140692383036,no,0.0256769529840422,0.790546900933665,no,gray80
AC078845.1,-0.0321831647087929,0.480213179103049,no,0.583859892885619,2.46156295194123e-34,up,orange
AC078881.1,0.00461222173750062,0.488314141752246,no,-0.000650802825492694,0.680450302882896,no,gray80
AC078883.1,0.028722243471663,0.527479997343832,no,-0.064669125765629,0.159700286474598,no,gray80
AC079142.1,0.0013835340820505,0.993104994820175,no,0.028875233255608,0.713617705176382,no,gray80
AC079209.2,0.0016678958036124,0.979772736571209,no,-0.0183941021276085,0.727752028077347,no,gray80
AC079447.1,0.0682604314848932,0.133829506242934,no,0.0462531709334005,0.32944904112855,no,gray80
AC079781.5,-0.0244421523857949,0.929660334273353,no,-0.0625743726931721,0.391173002031145,no,gray80
AC079793.1,-0.501177139303881,2.16215296604417e-29,dn,-0.200039303867835,0.00367702097659868,dn,darkblue
AC079921.1,0.155678711389205,6.20475875531832e-08,up,0.0476961476232196,0.451776060532255,no,orange
AC083798.2,0.0221272187721738,0.777780988791498,no,0.00336224820617978,0.690451947906316,no,gray80
AC084198.2,-0.0106813397785179,0.950623980183421,no,-0.0294508198509663,0.477798914563227,no,gray80
AC087071.2,-0.00537346770558515,0.771143668277052,no,0.0172191657872133,0.842323403935784,no,gray80
AC087190.1,-0.00804284186660503,0.845907617803221,no,-0.0195000486946642,0.76656902018668,no,gray80
AC087286.2,-0.000113935200595883,0.996514384163008,no,0.0307864189050273,0.384225026615003,no,gray80
AC087854.1,0.046124025140029,0.438802786846242,no,0.0328083870896592,0.708604986792619,no,gray80
AC090772.1,0.039339820696537,0.440131067473764,no,-0.02175066242857,0.76038679213336,no,gray80
AC090772.2,0.043436838025653,0.180932510900444,no,-0.0262096553187005,0.508901022832081,no,gray80
AC090825.1,-0.00392688701545268,0.98218403384116,no,-0.0162391700608597,0.619376776870055,no,gray80
AC092120.3,0.0175746752320664,0.752020144710796,no,0.00622805372809326,0.879032070033677,no,gray80
AC092329.4,0.0220377110314087,0.745208010388925,no,0.0241404571416718,0.493921484967754,no,gray80
AC092338.3,-0.00212958901021859,0.988584548867303,no,-0.00108139835591758,0.53411327273984,no,gray80
AC092574.2,0.0159531763448867,0.788560021462576,no,-0.0144814457469086,0.76939294498578,no,gray80
AC092652.1,-0.104941971850344,0.00100024806718226,dn,-0.0717667166789837,0.211586022557477,no,skyblue
AC092652.2,-0.167540489074495,2.96521013749062e-07,dn,-0.138630580118804,0.00279459617864066,dn,darkblue
AC092683.1,0.024950469121002,0.863133794151084,no,-0.0150932781294948,0.943025079410651,no,gray80
AC092821.3,-0.109765130314048,0.0503956984816429,no,-0.201891207241949,0.000284003681542352,dn,skyblue
AC092944.1,-0.0343083972639769,0.176029085443841,no,0.0409862224278928,0.183287787328452,no,gray80
AC093010.2,0.305233643196886,2.01919491536644e-17,up,-0.0841377553833688,0.168017608817497,no,orange
AC093019.2,-0.00920725139871428,0.50373484041823,no,0.0479296557386267,0.0614523597677162,no,gray80
AC093157.1,-0.0312652475224095,0.793670207136226,no,-0.0865787683927845,0.164364987861487,no,gray80
AC093323.1,0.012660448453974,0.878870608617703,no,0.0115148930744235,0.779776360964743,no,gray80
AC096677.1,-0.00241124950898891,0.770157606536355,no,0.000612670088278047,0.877807814908266,no,gray80
AC097376.3,0.0150246225820213,0.601208834239774,no,0.145857289397547,0.0138214964562932,up,orange
AC097634.3,-0.0243551124515609,0.460728163393505,no,0.0137644493038483,0.350273457213206,no,gray80
AC098829.1,-0.00769643948530854,0.787166093424511,no,0.0228201431097224,0.739728430433305,no,gray80
AC104162.2,0.0255768667231323,0.710324472729699,no,-0.0015845284720476,0.98642189848908,no,gray80
AC104170.1,0.109143960030894,2.45289873876484e-05,up,-0.00647132123271905,0.955990502203333,no,orange
AC104316.1,0.0111594602676946,0.678404990805228,no,0.00151422700796193,0.695513082474471,no,gray80
AC104365.1,-0.0430618022079982,0.579689957867317,no,-0.0614216653141926,0.259067818077991,no,gray80
AC104596.1,0.0310214154405349,0.433701652285844,no,-0.0085220492263726,0.688308400397786,no,gray80
AC104806.2,0.0525461151817169,0.360442361473962,no,-0.0320800904494523,0.649349038312024,no,gray80
AC105052.4,0.0336527292429904,0.481591476946634,no,0.0192873023562941,0.477361618015383,no,gray80
AC105402.3,0.0083070875111687,0.938941914634216,no,-0.0267629223039175,0.506588766204038,no,gray80
AC106795.3,-0.0498843446856814,0.15754328450354,no,-0.0261533884994952,0.173417610178453,no,gray80
AC106818.2,0.00863611164954682,0.93871131915855,no,0.0260137349283932,0.699264060317451,no,gray80
AC107068.2,0.026638052585307,0.464414229756062,no,-0.00666614313279078,0.832196794106755,no,gray80
AC107223.1,-0.00553728040725257,0.984507989326186,no,-0.075809665325343,0.092708562584238,no,gray80
AC109587.1,0.0538689758996646,0.11513674970988,no,-0.00669735565412027,0.931224249010142,no,gray80
AC114760.2,0.0164649083138933,0.903056468502767,no,-0.0746643955871207,0.0276267392419126,dn,skyblue
AC116348.3,-0.0559345023443244,0.00204791143657698,dn,-0.051353178676598,0.162479828142445,no,skyblue
AC118549.1,-0.00978511405383242,0.978403605088561,no,-0.0243141704759577,0.76038679213336,no,gray80
AC119396.1,-0.0028944966585398,0.994649103141385,no,-0.102133785779205,0.22010784217163,no,gray80
AC123912.1,0.000576640994833955,0.875797122711954,no,0.0170676401968987,0.499004504172458,no,gray80
AC124014.1,0.0214913740290802,0.74508299340629,no,-0.0255157916943116,0.735575500071192,no,gray80
AC124016.1,-0.00537488043436427,0.961041994002999,no,-0.00638823020203706,0.857807651430954,no,gray80
AC127502.2,-0.0124553497020942,0.940593567667605,no,-0.0094432185002554,0.960216504529956,no,gray80
AC131568.1,-0.0232696485272688,0.648519067676636,no,0.0191696420384402,0.809446931473473,no,gray80
AC131571.1,0.00355333308329794,0.960516678285843,no,0.0220197969386741,0.558278805844824,no,gray80
AC133550.2,0.00818639768498039,0.209391149513889,no,0.0055732662015333,0.811241170014272,no,gray80
AC137810.1,0.0688186652409237,0.0180065287237146,up,0.00708289885322048,0.982003001002972,no,orange
AC138150.1,0.00447393745245545,0.980625209122078,no,-0.0829168151544422,0.116381677735557,no,gray80
AC139720.1,0.277002223966259,1.50987440182088e-06,up,-0.307138808026157,7.575048139956e-07,dn,limegreen
AC139887.2,0.0609420295453345,0.4184342524513,no,-0.0374806417400044,0.42523171239948,no,gray80
AC211433.1,0.0157830833692594,0.89543113846687,no,-0.00156661055857271,0.991499027020766,no,gray80
AC233976.1,0.00383489704629253,0.964496078065336,no,-0.100651700170128,0.09454820523278,no,gray80
AC242426.2,0.0197764543329794,0.712893957933883,no,0.00693186506364192,0.933167175727583,no,gray80
AC243960.1,-0.118030776960492,4.82699094557576e-05,dn,-0.0458112448991107,0.59234704857317,no,skyblue
AC245060.5,-0.00606469505251553,0.742991123159929,no,0.0119696838494261,0.915201268696805,no,gray80
AC245297.3,-0.111670014042218,0.0290124862433786,dn,-0.0836367130684872,0.349513529503367,no,skyblue
ACAA1,-0.018249728459251,0.708688951560882,no,0.000777866537667218,0.836223174120318,no,gray80
ACAA2,-0.00332259625930439,0.852214180420447,no,-0.0216291803312626,0.650024737110964,no,gray80
ACACA,-0.0220761253962637,0.51121045545863,no,-0.0446215634724226,0.704158866350153,no,gray80
ACACB,0.0294109879822383,0.641120150045365,no,-0.0206137269044267,0.776414519039838,no,gray80
ACAD10,-0.0599181846999221,0.0524141902312576,no,-0.0209934698387598,0.720319367814186,no,gray80
ACAD11,-0.0048074155695722,0.991496540950479,no,-0.00310374631550683,0.868669007181189,no,gray80
ACAD9,0.0203937266315801,0.623565302989009,no,0.00212608367316498,0.996519942890412,no,gray80
ACADM,0.0207555537889405,0.88534561473701,no,0.0116067223987807,0.97353254822257,no,gray80
ACADSB,-0.00080038596738885,0.766819314370097,no,-0.0148297690458692,0.926681353126049,no,gray80
ACADVL,-0.0189836471077748,0.749260623540977,no,0.168161062398239,9.70522788734931e-10,up,orange
ACAP1,-0.0524547908555079,0.257236962415318,no,-0.137720021894677,0.0103306415901842,dn,skyblue
ACAP2,0.0152547723638213,0.686033851491864,no,0.234807655221568,0.000514893255668465,up,orange
ACAP3,-0.0185558634885584,0.738207035370671,no,0.0128441465901671,0.894589548925084,no,gray80
ACAT1,-0.0380485658005594,0.545065136582526,no,0.0267741525729271,0.46492861684103,no,gray80
ACAT2,-0.00232444989074587,0.585231438516672,no,-0.0396826332105858,0.319533570211804,no,gray80
ACBD3,0.014896741592478,0.952868970513182,no,0.0703073007774727,0.19726603467605,no,gray80
ACBD5,-0.0408862866366909,0.488054933239303,no,-0.0196717463615825,0.843026204382779,no,gray80
ACBD6,-0.0310975094283168,0.490342746471079,no,0.0153164438859211,0.897141504442418,no,gray80
ACER3,0.0521339752280516,0.41783105514879,no,-0.0069030363567546,0.651920475865078,no,gray80
ACIN1,-0.00607405920217252,0.890801243403595,no,0.0360651713206842,0.758903262066504,no,gray80
ACLY,0.0107087914372034,0.910785550118175,no,-0.0175709226439134,0.892710337779561,no,gray80
ACO1,-0.0199606707184806,0.807791092847089,no,-0.0330775789679719,0.52919206288663,no,gray80
ACO2,0.0204407623629594,0.849571908886924,no,0.149817295959695,0.000379135139812407,up,orange
ACOT13,-0.0280116736970421,0.571540737162119,no,0.0464085493045936,0.45840513785967,no,gray80
ACOT8,-0.00642443603050677,0.867172104337904,no,0.00174207219363116,0.766847379700032,no,gray80
ACOT9,0.036192836092988,0.196696639948653,no,0.00869014538599732,0.885215897993733,no,gray80
ACOX1,-0.000209280808982915,0.985238777272413,no,-0.002329418309854,0.996551044576087,no,gray80
ACOX3,0.00246497970907518,0.986286403675973,no,0.0453002742773262,0.384372667347526,no,gray80
ACP1,-0.0180109473770484,0.383661400146671,no,-0.0111526588623455,0.922237240170851,no,gray80
ACP6,0.0187951876711118,0.737469059862742,no,-0.000456394535644986,0.926681353126049,no,gray80
ACSF3,0.00802910895611625,0.971787191773933,no,-0.0149838358339321,0.863240522658459,no,gray80
ACSL3,0.0165962243000456,0.849757759182757,no,0.0459027169841848,0.397649295419509,no,gray80
