barcodes,treatment,timepoint,seurat_clusters,aifi_cell_type,cell_type_label,cell_type_color,UMAP_1,UMAP_2,treatment_color,timepoint_color
8be9d8e6fb8011edb519365d129239e0,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.259092546582413,-7.81109197063086,#000000,#F2BE22
c8dceb44fb7b11ed8d7c62b1232be981,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.50337312328835,4.61345816033246,#000000,#F2BE22
f9495426ff2111edaa5fda2b1e723be2,dmso,4,7,t_cd8_naive,CD8 Naive,#8DC63F,1.09325959575157,-2.20841073615191,#000000,#F2BE22
324d2fcefb8311ed9fae72654f839162,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.74892594706993,4.32051515953901,#000000,#F2BE22
d1ce24fefb7e11edb9e426a51887eecf,dmso,4,5,t_cd8_memory,CD8 Memory,#009444,-3.68927977192421,-8.02368556473119,#000000,#F2BE22
b6835400fb8111edb32712c42668f295,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.83839347255211,3.52155542748334,#000000,#F2BE22
41f68388fb7b11ed8a1abe9d4c5fcb23,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,4.09403397929649,4.84516764061811,#000000,#F2BE22
30a824b2fb8311ed9fae72654f839162,dmso,4,5,t_cd8_memory,CD8 Memory,#009444,-4.73248956310768,-7.96219796312688,#000000,#F2BE22
b33b3a9afb7e11ed84ffaefa3cccb57a,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.37645604503136,6.06897116082074,#000000,#F2BE22
cfd4ed3efb7b11ed8d7c62b1232be981,dmso,4,0,t_cd8_memory,CD8 Memory,#009444,3.28634431254845,6.58051634209516,#000000,#F2BE22
2e42729cfb8111eda35df29f570c0793,dmso,4,2,t_cd8_naive,CD8 Naive,#8DC63F,0.35495211970787,-3.97187757117388,#000000,#F2BE22
db037c46fb8711edbbcffe1e90e63656,dmso,4,7,t_cd8_memory,CD8 Memory,#009444,0.852411054491806,-3.36600732428668,#000000,#F2BE22
86125136fb8111ed99031af2246d8fa2,dmso,4,3,t_cd8_memory,CD8 Memory,#009444,1.39216997516136,-11.5935969315254,#000000,#F2BE22
303ce88efb8111eda35df29f570c0793,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,-0.312867141843033,2.60942793267133,#000000,#F2BE22
a2d51c64fb8011edb519365d129239e0,dmso,4,4,t_cd8_memory,CD8 Memory,#009444,-1.71457765209694,-8.73132741076586,#000000,#F2BE22
4310a1f4fb7b11ed933dc6f18f77c1a7,dmso,4,11,t_cd8_memory,CD8 Memory,#009444,-0.639901376843643,-5.39588999373553,#000000,#F2BE22
92c80c78fb8011edb519365d129239e0,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.524798177599716,1.93903398888471,#000000,#F2BE22
1c052daafb8011ed8e8a7625f34dfd6b,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.189430690884781,-9.25798356158374,#000000,#F2BE22
8a8506b4fb8111ed99031af2246d8fa2,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.40585591685753,4.33475256340864,#000000,#F2BE22
17b688fcfb8011ed8e8a7625f34dfd6b,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.59626556146164,5.98390722649457,#000000,#F2BE22
798b9126fb8011eda0a9e2763843e521,dmso,4,9,t_cd8_memory,CD8 Memory,#009444,-11.884555555463,-7.91456124556897,#000000,#F2BE22
39a820e6fb8111eda35df29f570c0793,dmso,4,4,t_cd8_memory,CD8 Memory,#009444,-1.95974389421959,-7.82017682118056,#000000,#F2BE22
bf59f458fb8111edb32712c42668f295,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.93515565288048,4.70150041954877,#000000,#F2BE22
fd315c14ff2111edaa5fda2b1e723be2,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.96701791179161,3.68916654961469,#000000,#F2BE22
cd3870a8fb8711edbbcffe1e90e63656,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.1644833315609,6.56882048027875,#000000,#F2BE22
d643495cfb8711edbbcffe1e90e63656,dmso,4,4,t_cd8_memory,CD8 Memory,#009444,-2.01988962996025,-9.15586864573596,#000000,#F2BE22
48fa8b10fb8111eda35df29f570c0793,dmso,4,4,t_cd8_memory,CD8 Memory,#009444,-2.14496455299873,-8.76281529290316,#000000,#F2BE22
7717ec0afb8011eda0a9e2763843e521,dmso,4,8,t_cd8_memory,CD8 Memory,#009444,-4.10696992981453,-9.99921130759356,#000000,#F2BE22
45d0277efb8111eda35df29f570c0793,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.83882453334312,6.16130495446088,#000000,#F2BE22
3593924cfb8111eda35df29f570c0793,dmso,4,4,t_cd8_memory,CD8 Memory,#009444,-2.12902275431175,-7.83661178869841,#000000,#F2BE22
4a53009cfb7b11ed933dc6f18f77c1a7,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.10486605060081,1.89048052208783,#000000,#F2BE22
4aae83a2fb8211ed9d09f6494964bb81,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.33421566379051,2.6998801268852,#000000,#F2BE22
74314e1efb8011eda0a9e2763843e521,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.35047147381325,4.33059645073774,#000000,#F2BE22
45d40b32fb8111eda35df29f570c0793,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.53068377864342,4.91825437920453,#000000,#F2BE22
adff7f3efb8111edb32712c42668f295,dmso,4,3,t_cd8_memory,CD8 Memory,#009444,-0.411329008221817,-11.5768892727577,#000000,#F2BE22
c6caa326fb8711edbbcffe1e90e63656,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.82573678386192,6.44494009392621,#000000,#F2BE22
ec8da05cfb7f11ed898e2a71e2203848,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.462519146084976,-7.79371288044093,#000000,#F2BE22
d2792636fb7b11ed8d7c62b1232be981,dmso,4,9,t_cd8_memory,CD8 Memory,#009444,-12.2833831082584,-8.0271680718073,#000000,#F2BE22
f98a3d9cff2111edaa5fda2b1e723be2,dmso,4,8,t_cd8_memory,CD8 Memory,#009444,-4.14747498142738,-10.4197573624336,#000000,#F2BE22
cf02178afb7e11edb9e426a51887eecf,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.550195955157089,1.58771753685834,#000000,#F2BE22
c2b6078efb7e11edb9e426a51887eecf,dmso,4,7,t_cd8_naive,CD8 Naive,#8DC63F,1.1300480593441,-1.76951551062701,#000000,#F2BE22
c5ee55c6fb7b11ed8d7c62b1232be981,dmso,4,5,t_cd8_memory,CD8 Memory,#009444,-4.06699333298225,-7.8421284965956,#000000,#F2BE22
43995ca6fb7b11ed8a1abe9d4c5fcb23,dmso,4,7,t_cd8_naive,CD8 Naive,#8DC63F,1.13499691379051,-1.33177995307086,#000000,#F2BE22
3bb8818afb8311ed9fae72654f839162,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.74403921473045,4.78163099663617,#000000,#F2BE22
47a90614fb8211ed9d09f6494964bb81,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.00713775265235927,-9.24353110415576,#000000,#F2BE22
e14b07c2fb8711edbbcffe1e90e63656,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-0.758550263524246,6.1849179305351,#000000,#F2BE22
fb082abcff2111edaa5fda2b1e723be2,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.25180796492119,6.18322706597211,#000000,#F2BE22
43d82a38fb8211ed9d09f6494964bb81,dmso,4,9,t_cd8_memory,CD8 Memory,#009444,-11.3290908108952,-7.76607668025134,#000000,#F2BE22
3ba92460fb8311ed9fae72654f839162,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.37020995509605,2.74263143914106,#000000,#F2BE22
be7c0326fb7e11ed84ffaefa3cccb57a,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.513149522661972,-9.49033641440509,#000000,#F2BE22
9cddb780fb8011edb519365d129239e0,dmso,4,11,t_cd8_memory,CD8 Memory,#009444,-0.569552875638199,-5.76426362616656,#000000,#F2BE22
3f435fd8fb8211ed9d09f6494964bb81,dmso,4,3,t_cd8_memory,CD8 Memory,#009444,1.56655337703209,-11.4266564808571,#000000,#F2BE22
cff520f4fb7b11ed8d7c62b1232be981,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.938614345669937,-6.72870826346514,#000000,#F2BE22
29ab4072fb8311ed9fae72654f839162,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-1.69028518307228,-8.52177703005908,#000000,#F2BE22
f0e8a458fb7f11ed898e2a71e2203848,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-0.355049348950577,5.81686735527875,#000000,#F2BE22
7ada2db2fb8011eda0a9e2763843e521,dmso,4,7,t_cd8_memory,CD8 Memory,#009444,0.217011236071396,-4.26225900275347,#000000,#F2BE22
437ff954fb8111eda35df29f570c0793,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.19054796588402,5.0881800689018,#000000,#F2BE22
fc4d5780ff2111edaa5fda2b1e723be2,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.50282742869835,5.27316046135785,#000000,#F2BE22
fc0e28d0ff2111edaa5fda2b1e723be2,dmso,4,8,t_cd8_memory,CD8 Memory,#009444,-4.10428271400948,-10.5458939038002,#000000,#F2BE22
80ac6b3cfb8111ed99031af2246d8fa2,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.161348558545304,-9.28678547961352,#000000,#F2BE22
fbcc77c8fb7f11ed898e2a71e2203848,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.43915583980064,6.05752611534955,#000000,#F2BE22
7ffcdbe0fb8111ed99031af2246d8fa2,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.406860090375138,-8.59350895506976,#000000,#F2BE22
b47e5676fb7e11ed84ffaefa3cccb57a,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.05228450191002,5.82721281426313,#000000,#F2BE22
7cc98c6cfb8011eda0a9e2763843e521,dmso,4,8,t_cd8_memory,CD8 Memory,#009444,-3.95075962650795,-8.99867945534823,#000000,#F2BE22
c08f408afb8111edb32712c42668f295,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.91995742213707,5.44596434014203,#000000,#F2BE22
0ee24a90fb8011ed8e8a7625f34dfd6b,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.23245408427696,6.5711016692436,#000000,#F2BE22
4cb5f8acfb8111eda35df29f570c0793,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.282071374773788,3.12772989647748,#000000,#F2BE22
4439f67efb8111eda35df29f570c0793,dmso,4,7,t_cd8_naive,CD8 Naive,#8DC63F,1.03530194652061,-1.79872512442706,#000000,#F2BE22
86ca72f2fb8111ed99031af2246d8fa2,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.157627843737411,-8.162260215708,#000000,#F2BE22
ba44c83afb8111edb32712c42668f295,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.48517348659019,4.81511831658246,#000000,#F2BE22
480376aafb7b11ed933dc6f18f77c1a7,dmso,4,3,t_cd8_memory,CD8 Memory,#009444,0.964320920824814,-9.86252712828753,#000000,#F2BE22
36d90018fb8311ed9fae72654f839162,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.00663211238365,3.91746664421918,#000000,#F2BE22
42755f68fb8111eda35df29f570c0793,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.771802448153305,2.50295305626752,#000000,#F2BE22
2849ef1cfb8311ed9fae72654f839162,dmso,4,5,t_cd8_memory,CD8 Memory,#009444,-4.34788439381142,-8.02495103792933,#000000,#F2BE22
8b756406fb8111ed99031af2246d8fa2,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.5458355177639,-8.78538858515856,#000000,#F2BE22
495fe784fb8211ed9d09f6494964bb81,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.43081619632225,2.91083574669721,#000000,#F2BE22
8fcd7ee4fb8111ed99031af2246d8fa2,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.232679389834213,0.733316902092717,#000000,#F2BE22
d28bae64fb7b11ed8d7c62b1232be981,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.15696265590172,6.22004938500287,#000000,#F2BE22
b9504e2afb7e11ed84ffaefa3cccb57a,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.192594312548446,3.16975832360151,#000000,#F2BE22
be287ae4fb7e11ed84ffaefa3cccb57a,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.16422960865517,3.56077433007123,#000000,#F2BE22
fb0c45defb7f11ed898e2a71e2203848,dmso,4,7,t_cd8_memory,CD8 Memory,#009444,0.0636470545528409,-3.74807309729693,#000000,#F2BE22
c9ba9386fb7b11ed8d7c62b1232be981,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.71439196956139,5.05324125664594,#000000,#F2BE22
94024f0efb8011edb519365d129239e0,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.205451988100815,0.646284583977483,#000000,#F2BE22
35e4abdcfb8111eda35df29f570c0793,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.94886090648155,5.86556387322309,#000000,#F2BE22
7e7d6deefb8011eda0a9e2763843e521,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.587546848177719,1.29377508538129,#000000,#F2BE22
316599e8fb8311ed9fae72654f839162,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.77201630961876,3.77370119469526,#000000,#F2BE22
43370fe6fb8111eda35df29f570c0793,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,4.1485183466671,4.15180254357221,#000000,#F2BE22
493b4f8efb7b11ed8a1abe9d4c5fcb23,dmso,4,7,t_cd8_memory,CD8 Memory,#009444,0.26422479045372,-3.13634967429278,#000000,#F2BE22
4388f348fb7b11ed8a1abe9d4c5fcb23,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.89966657054405,2.99163961785199,#000000,#F2BE22
c81e0c44fb7e11edb9e426a51887eecf,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.0792227019069669,-8.74717437846301,#000000,#F2BE22
cf2660aefb7e11edb9e426a51887eecf,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.0431378115413663,-8.87989991528628,#000000,#F2BE22
4c9d0450fb8111eda35df29f570c0793,dmso,4,8,t_cd8_memory,CD8 Memory,#009444,-4.06486365902443,-10.0082713328087,#000000,#F2BE22
b55fbaf8fb7e11ed84ffaefa3cccb57a,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.47041728389244,5.22763491051557,#000000,#F2BE22
754c2d00fb8011eda0a9e2763843e521,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.89358832728844,3.84727621453168,#000000,#F2BE22
1a2029fefb8011ed8e8a7625f34dfd6b,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.58835723292809,6.07778406517865,#000000,#F2BE22
b6e2a368fb7e11ed84ffaefa3cccb57a,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,-0.283489442944718,2.54003096001508,#000000,#F2BE22
bc3ac2f2fb8111edb32712c42668f295,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.3745913733242,5.4497637786186,#000000,#F2BE22
43eb2874fb7b11ed8a1abe9d4c5fcb23,dmso,4,8,t_cd8_memory,CD8 Memory,#009444,-4.37086210358162,-10.1040396652901,#000000,#F2BE22
d01db32afb7b11ed8d7c62b1232be981,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.110638402819442,-9.19289528948901,#000000,#F2BE22
faa01026fb7f11ed898e2a71e2203848,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.10685326945763,4.59998560326459,#000000,#F2BE22
a04c7a14fb8011edb519365d129239e0,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.17122199428062,3.83157968895795,#000000,#F2BE22
13044a88fb8011ed8e8a7625f34dfd6b,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.75009181392174,4.19759226220014,#000000,#F2BE22
ed934eacfb7f11ed898e2a71e2203848,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,4.00261666667442,3.59081602471235,#000000,#F2BE22
d2e283b8fb8711edbbcffe1e90e63656,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-1.8472576509716,-8.19500168783305,#000000,#F2BE22
9ff0363cfb8011edb519365d129239e0,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.612727664828109,-8.92488753420947,#000000,#F2BE22
97a783ccfb8011edb519365d129239e0,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.231626249432755,-9.27155410868762,#000000,#F2BE22
f378f39efb7f11ed898e2a71e2203848,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.601345085024643,5.08038473503949,#000000,#F2BE22
3e54ccf2fb8111eda35df29f570c0793,dmso,4,7,t_cd8_naive,CD8 Naive,#8DC63F,0.892132066607284,-2.09253930670855,#000000,#F2BE22
fdb7ffa8fb7f11ed898e2a71e2203848,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.0305128325222013,3.14972448723676,#000000,#F2BE22
4cb6b548fb8211ed9d09f6494964bb81,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.0284816991092685,-8.9456665478432,#000000,#F2BE22
40240962fb8111eda35df29f570c0793,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.580690406679916,1.45208025353315,#000000,#F2BE22
3f0febc6fb8211ed9d09f6494964bb81,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.28066947352867,6.2969956435478,#000000,#F2BE22
b1c4fad6fb8111edb32712c42668f295,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.51606919658165,3.72222853081586,#000000,#F2BE22
9a023860fb8011edb519365d129239e0,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.9291146029232,5.2528004683769,#000000,#F2BE22
b951736afb8111edb32712c42668f295,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.81652095210533,3.89637518303754,#000000,#F2BE22
7a70b864fb8011eda0a9e2763843e521,dmso,4,4,t_cd8_memory,CD8 Memory,#009444,-2.05431685555,-7.76840564233897,#000000,#F2BE22
4b658e08fb8211ed9d09f6494964bb81,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.99124369728584,5.83686399834516,#000000,#F2BE22
c7e64a54fb8111edb32712c42668f295,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.68520102608223,-8.48929774386523,#000000,#F2BE22
76445cc8fb8011eda0a9e2763843e521,dmso,4,7,t_cd8_naive,CD8 Naive,#8DC63F,0.995603345751571,-1.73695945365069,#000000,#F2BE22
4ae9d1dcfb8211ed9d09f6494964bb81,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.36124088656883,4.40696096794965,#000000,#F2BE22
4656a3a4fb7b11ed8a1abe9d4c5fcb23,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.60920709329863,4.6062579192436,#000000,#F2BE22
18c896b8fb8011ed8e8a7625f34dfd6b,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.0465629328487394,-8.59918230397341,#000000,#F2BE22
fb0b8e50ff2111edaa5fda2b1e723be2,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.02413871180992,5.68864488976362,#000000,#F2BE22
477ee728fb7b11ed8a1abe9d4c5fcb23,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-2.77788165915031,4.6694788970268,#000000,#F2BE22
30e9539cfb8311ed9fae72654f839162,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,0.143447421908188,3.41543245690229,#000000,#F2BE22
4286d7e4fb7b11ed933dc6f18f77c1a7,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.62681653392296,4.96381616967084,#000000,#F2BE22
7e49e0d2fb8011eda0a9e2763843e521,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.47696826565285,5.34196234124067,#000000,#F2BE22
c6bdc836fb8711edbbcffe1e90e63656,dmso,4,4,t_cd8_memory,CD8 Memory,#009444,-2.11382681834717,-8.71163218838809,#000000,#F2BE22
93d9fd38fb8011edb519365d129239e0,dmso,4,7,t_cd8_memory,CD8 Memory,#009444,0.413982652544784,-2.98438405615924,#000000,#F2BE22
c2d8bc02fb7e11ed84ffaefa3cccb57a,dmso,4,0,t_cd8_memory,CD8 Memory,#009444,0.143493436693954,-7.62147822601435,#000000,#F2BE22
d6891112fb8711edbbcffe1e90e63656,dmso,4,5,t_cd8_memory,CD8 Memory,#009444,-4.74846670734901,-7.84276170653937,#000000,#F2BE22
09d0f16efb8011ed8e8a7625f34dfd6b,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.13805749309044,3.94647169487836,#000000,#F2BE22
c9239cd6fb8711edbbcffe1e90e63656,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.462166332125473,3.13108778374555,#000000,#F2BE22
474f09c2fb7b11ed8a1abe9d4c5fcb23,dmso,4,5,t_cd8_memory,CD8 Memory,#009444,-4.68319389927406,-7.68203988296626,#000000,#F2BE22
c86dbde8fb7e11edb9e426a51887eecf,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.28566863429527,2.11373281853559,#000000,#F2BE22
f990d760fb7f11ed898e2a71e2203848,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.03994634044151,4.47855043785932,#000000,#F2BE22
d00b72fafb7b11ed8d7c62b1232be981,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.14197375667076,4.05434370415571,#000000,#F2BE22
c35c65c0fb7e11ed84ffaefa3cccb57a,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.344707511782455,-9.70094084365008,#000000,#F2BE22
7503f62afb8011eda0a9e2763843e521,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.17257573497276,4.3328204192436,#000000,#F2BE22
bf9dd088fb8111edb32712c42668f295,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.288076661944198,-8.96991383654711,#000000,#F2BE22
9403eca6fb8011edb519365d129239e0,dmso,4,5,t_cd8_memory,CD8 Memory,#009444,-4.56194899189491,-7.83880698306201,#000000,#F2BE22
84cf86b8fb8111ed99031af2246d8fa2,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.74305989634972,5.76416063683393,#000000,#F2BE22
893a02a0fb8111ed99031af2246d8fa2,dmso,4,2,t_cd8_naive,CD8 Naive,#8DC63F,0.869780086397934,-2.42103433234332,#000000,#F2BE22
4912638afb7b11ed933dc6f18f77c1a7,dmso,4,7,t_cd8_naive,CD8 Naive,#8DC63F,1.0375678766964,-1.22117471320269,#000000,#F2BE22
9ddedff6fb8011edb519365d129239e0,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,0.815124534487533,4.59219313042524,#000000,#F2BE22
17c16dc6fb8011ed8e8a7625f34dfd6b,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.501617931246567,-8.19687948746321,#000000,#F2BE22
8ab9defcfb8111ed99031af2246d8fa2,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.97600867640953,5.48401594536664,#000000,#F2BE22
d286a338fb7b11ed8d7c62b1232be981,dmso,4,3,t_cd8_memory,CD8 Memory,#009444,-0.762389517903519,-11.1830582581246,#000000,#F2BE22
bb4b97f2fb7e11ed84ffaefa3cccb57a,dmso,4,2,t_cd8_naive,CD8 Naive,#8DC63F,1.31364776980858,1.99042845147016,#000000,#F2BE22
f0399d14fb7f11ed898e2a71e2203848,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.16301896464806,4.59584188835981,#000000,#F2BE22
17c5d0c8fb8011ed8e8a7625f34dfd6b,dmso,4,11,t_cd8_memory,CD8 Memory,#009444,-0.63435862171669,-5.62844609839556,#000000,#F2BE22
25c84478fb8311ed9fae72654f839162,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,3.30496194255333,5.4703764952934,#000000,#F2BE22
3733be42fb8111eda35df29f570c0793,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.20409133326988,4.82318926232221,#000000,#F2BE22
d7e31792fb8711edbbcffe1e90e63656,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.33041264903526,0.529008392266057,#000000,#F2BE22
fdb0df34ff2111edaa5fda2b1e723be2,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.16942153084297,5.97656774895551,#000000,#F2BE22
ce2cda64fb7b11ed8d7c62b1232be981,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,2.52365710628014,4.73950624840619,#000000,#F2BE22
973592c6fb8011edb519365d129239e0,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.32322797882576,5.10612059014203,#000000,#F2BE22
f38db05efb7f11ed898e2a71e2203848,dmso,4,5,t_cd8_memory,CD8 Memory,#009444,-4.2288933764698,-8.34938823802111,#000000,#F2BE22
46e6dc74fb8211ed9d09f6494964bb81,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-1.42781589138527,5.06528044121625,#000000,#F2BE22
f8702520fb7f11ed898e2a71e2203848,dmso,4,10,t_cd8_naive,CD8 Naive,#8DC63F,-2.07146076071281,-1.22712277991412,#000000,#F2BE22
3df8418afb8111eda35df29f570c0793,dmso,4,8,t_cd8_memory,CD8 Memory,#009444,-4.22469720947762,-10.2501192055428,#000000,#F2BE22
2b8519a4fb8311ed9fae72654f839162,dmso,4,6,t_cd8_naive,CD8 Naive,#8DC63F,1.61852862727623,3.05610800164106,#000000,#F2BE22
4479ef72fb8111eda35df29f570c0793,dmso,4,3,t_cd8_memory,CD8 Memory,#009444,1.39089467418175,-11.2556440792763,#000000,#F2BE22
35e27e84fb8111eda35df29f570c0793,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.0989666212795255,-7.84174932164786,#000000,#F2BE22
b7bc2f66fb7e11ed84ffaefa3cccb57a,dmso,4,3,t_cd8_memory,CD8 Memory,#009444,0.919317506670761,-11.2035708389961,#000000,#F2BE22
34b997c0fb8311ed9fae72654f839162,dmso,4,0,t_cd8_naive,CD8 Naive,#8DC63F,1.94617631328087,2.91564417260053,#000000,#F2BE22
bf53c6b2fb7e11ed84ffaefa3cccb57a,dmso,4,3,t_cd8_memory,CD8 Memory,#009444,1.68530728709679,-10.6452476940834,#000000,#F2BE22
8da5ff34fb8011edb519365d129239e0,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,0.00988461863975498,-8.89366143567202,#000000,#F2BE22
96186364fb8011edb519365d129239e0,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.92441628086586,-6.67620992285845,#000000,#F2BE22
f0475ef4fb7f11ed898e2a71e2203848,dmso,4,2,t_cd8_memory,CD8 Memory,#009444,-0.209296442151261,-8.15994071585772,#000000,#F2BE22
c9b5d67afb7b11ed8d7c62b1232be981,dmso,4,1,t_cd8_naive,CD8 Naive,#8DC63F,-3.50665519344826,4.9040169753349,#000000,#F2BE22
cd9aee2cfb8711edbbcffe1e90e63656,dmso,4,9,t_cd8_memory,CD8 Memory,#009444,-11.5827996503117,-7.8551847599232,#000000,#F2BE22
