treatment,timepoint,aifi_cell_type,direction,motif_id,tf_gene,tf_logFC,tf_adjP,n_all_genes,n_motif_genes,n_deg,n_ol,nomP,ol_genes,adjP,frac_deg,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,mean_logFC,sum_sig_logFC,ypos,xmin,xmax,plot_adjP
bortezomib,24,t_cd8_naive,up,BACH1_130,BACH1,0.234483487940828,0.0186177307493914,7395,2120,289,84,0.462237455954955,ACTG1;ADAM15;ADRM1;AGTPBP1;ALOX12-AS1;ANXA7;AP5Z1;AZI2;BIRC6;BLOC1S2;BSDC1;CALY;CAST;CD164;CD84;CDKAL1;CTSD;DENND5A;DNAJB6;DNM1L;DNTTIP2;ERI3;EZR;FAF1;FERMT3;FTL;GAB2;GRB2;GSR;HSD17B4;HSP90AA1;HSPH1;HTATIP2;HUWE1;IDE;KCMF1;KIAA0825;LUCAT1;MAFG;MALAT1;MAN2B1;MSN;NAA25;NEAT1;NMT1;NSMAF;NT5C3A;PDE8A;POC5;PRKCB;PSAP;PSMA4;PSMA5;PSMA7;PSMB3;PSMB7;PSMC6;PSMD1;PSMD3;PSMD4;PSME4;PTGES3;RHEB;RRP7A;RTN3;SAMD4B;SLC25A29;SLC36A4;SLCO3A1;SNX10;SQOR;SRGN;SRSF2;STIP1;TALDO1;TLK2;TTC1;UBE2R2;UBE4B;UFD1;UNKL;VCP;ZFAND3;ZSWIM6,0.776203762659049,0.290657439446367,CD8 Naive,#8DC63F,5,3,0.806298701301884,8.06298701301884,5,4.85467128027682,5.14532871972318,NA
bortezomib,24,t_cd8_naive,up,MAFG_148,MAFG,0.26429658120761,2.61364329703521e-14,7395,991,289,39,0.50814367624052,ADAM15;AGTPBP1;ANKRD12;BIRC6;BLMH;CAMK2G;CAST;CDKAL1;CTSD;DENND5A;DNAJB6;E2F3;FAF1;HSP90AB1;IDE;INO80;LUCAT1;MALAT1;MED13;MSN;NBAS;NSMAF;PFDN1;PLCXD2;PSMA4;PSMA5;PSMA6;PSME4;PTGES3;PTPN11;RPS6KC1;SLC36A4;SLMAP;STAM;TLK1;UBE2R2;UBR2;USP47;ZFAND3,0.838526023815991,0.134948096885813,CD8 Naive,#8DC63F,5,3,0.425100686830385,4.67610755513423,3,4.93252595155709,5.06747404844291,NA
bortezomib,24,t_cd8_naive,up,ZEB1_157,ZEB1,0.312605272548329,8.39958035179402e-05,7395,2417,289,86,0.87457798935609,ACADVL;ACTG1;ADRM1;ALOX12-AS1;ANKRD12;ANXA7;BIRC6;CAMK2G;CAPZA1;CCNC;CD164;CPEB1;DNAJB6;DNM1L;DOCK2;E2F3;E2F6;EIF1;ELMO1;ELMO1-AS1;ERI3;FER;FERMT3;FTX;GAB2;GBF1;GCLC;GCLM;GRB2;GSR;HELZ;HSD17B4;HSP90AA1;HSPA8;HSPH1;INO80;KCMF1;KIAA0319;KIAA0825;LRP8;LUCAT1;LY96;MAPRE3;MED13;MSN;NAA25;NEAT1;NMT1;NSMAF;OLA1;PAFAH1B1;PFDN1;PHF11;PSMA4;PSMA5;PSMA6;PSMB7;PSMD11;PSMD12;PTGES3;RAD23B;RHEB;RPTOR;RTN3;SEC24D;SFXN5;SLC36A4;SLMAP;SNX13;SOD1;SQOR;SRGN;SRSF2;STAM;STK40;TBC1D19;TBCA;TTC1;TUT7;TXNL1;TXNRD1;UBE4B;UBQLN1;UNKL;USP14;ZFAND5,1,0.29757785467128,CD8 Naive,#8DC63F,5,3,0.700144414800652,7.00144414800652,4,4.85121107266436,5.14878892733564,NA
bortezomib,24,t_cd8_naive,up,IKZF1_270,IKZF1,-0.209539000426136,0.0128580459405152,7395,1225,289,49,0.45322443828295,ACADVL;ADRM1;AP5Z1;ATG5;BIRC6;BLMH;CAST;CDKAL1;DENND5A;DNAJB6;E2F3;EIF1;EXOC6B;FER;FTL;GSR;HSD17B4;HSP90AB1;HSPA8;HSPH1;HUWE1;KCMF1;KIAA0825;LRP8;MALAT1;MAN2B1;MSN;NAA25;NEAT1;NEK1;NORAD;NT5C3A;PDE8A;PHF11;POMP;PPIP5K2;PSAP;PSMC3;PSMD11;RRP7A;RTN3;SFXN5;SLC10A7;STK40;TLK2;UBE2R2;UBQLN1;UBR2;ZFAND3,0.762999364961512,0.169550173010381,CD8 Naive,#8DC63F,5,3,-0.957452098229904,-8.61706888406914,-3.5,4.91522491349481,5.08477508650519,NA
bortezomib,24,t_cd8_naive,up,TFDP2_308,TFDP2,0.14418727989594,0.102931077224666,7395,1240,289,48,0.554887138389028,ACTG1;AGTPBP1;ANKRD12;AP5Z1;ATG16L2;AZI2;BTRC;CAMK2G;CAPZA1;CAST;CCDC32;CD164;CD84;DNAJB6;DOCK2;DYNC1H1;DYNC1LI1;E2F3;ECPAS;ELMO1;EWSR1;GAB2;GABARAPL1;HELZ;IFI44;KCMF1;LARGE1;LUCAT1;MACO1;MALAT1;MAP1A;MSN;NMT1;NSMAF;PFDN1;PHTF1;PSMA2;PSMD12;PTGES3;SLC25A29;SLCO3A1;SNX13;SNX9;TLK1;TUT7;USP47;ZFAND5;ZSWIM6,0.902878501971941,0.166089965397924,CD8 Naive,#8DC63F,5,3,0.643099975684443,4.5016998297911,2,4.91695501730104,5.08304498269896,NA
bortezomib,24,t_cd8_naive,up,E2F3_313,E2F3,0.426448448144131,2.23111151095369e-14,7395,908,289,36,0.490424605362257,ANXA2;AZI2;CALY;CD164;CHPF2;CLTC;ECPAS;EXOC6B;FER;HSPA9;IFRD1;MALAT1;MAPRE3;MSN;NAP1L1;NBAS;NEAT1;POC5;PRKCB;PSAP;PSMA4;PSMA6;RAD23B;RPS6KC1;RSRC1;RTCA;SFXN5;SLCO3A1;STAM;TBCA;TBK1;TUT7;UBQLN1;UBR2;UBXN4;USP47,0.814868596279409,0.124567474048443,CD8 Naive,#8DC63F,5,3,0.463625477616677,4.1726292985501,1,4.93771626297578,5.06228373702422,NA
bortezomib,24,t_cd8_naive,up,ETS1_332,ETS1,-0.290236548832498,0.000308245637839119,7395,1121,289,49,0.214219176190857,ACADVL;ACO2;AGTPBP1;AP5Z1;ATG16L2;AZI2;BSDC1;CALY;CAST;CD84;CHPF2;CLTC;DNAJB6;DOCK2;EIF1;FTL;FTX;GABARAPL1;GCLC;GSR;HELZ;HSPA8;HSPH1;KCNAB2;LRP8;LUCAT1;MAP1A;MAPRE3;MSN;NAP1L1;NEAT1;NEK1;NSMAF;PFDN1;PSAP;PSMA6;PSMA7;PSME4;SNX9;SOD1;SRSF2;TLK1;TNKS;TTC1;UBQLN1;VEZT;VTI1A;XPOT;ZFR,0.405660490870941,0.169550173010381,CD8 Naive,#8DC63F,5,3,-0.567904763283339,-5.67904763283339,-1.5,4.91522491349481,5.08477508650519,NA
bortezomib,24,t_cd8_naive,up,IRF1_629,IRF1,-0.15275383980961,0.0723999771570949,7395,4699,289,168,0.977161344542122,ABHD3;ACTG1;ADRM1;AGTPBP1;ANKRD12;ANXA2;ANXA7;AP5Z1;ATG16L2;ATG5;ATP2C1;AZI2;BBS9;BICD1;BLOC1S2;BSDC1;CALY;CAPZA1;CAST;CCNC;CD164;CD84;CDKAL1;CDYL2;CEP290;CHORDC1;CHPF2;CLTC;CREM;CTSD;CYB5R1;DENND5A;DNAJB6;DOCK2;DYNC1H1;DYNC1LI1;E2F3;EIF1;ELMO1;ELMO1-AS1;EWSR1;EXOC6B;EZR;FAF1;FER;FERMT3;FTL;GAB2;GABARAPL1;GBF1;GCLC;GCLM;GPATCH2;GPATCH2L;GRB2;GSR;GSTP1;HELZ;HSD17B4;HSP90AA1;HSP90AB1;HSPA8;HSPA9;HTATIP2;HTR2B;HUWE1;IFRD1;INO80;KCMF1;KIAA0319;KPNA3;LNPK;LUCAT1;MAFG;MALAT1;MAN2B1;MED13;MSN;NAA25;NAP1L1;NDUFA4;NEAT1;NGLY1;NMT1;NORAD;NRDC;NSMAF;NT5C2;NT5C3A;OLA1;PAFAH1B1;PDE8A;PFDN1;PHF11;PHTF1;PLCXD2;POC5;POMP;PPIP5K2;PRDX1;PRKCB;PSAP;PSMA2;PSMA4;PSMA5;PSMA6;PSMB1;PSMB2;PSMC1;PSMC5;PSMD1;PSMD11;PSMD13;PSMD4;PSMD7;PSME4;RAD23B;RHBDD3;RHEB;RPTOR;RTCA;RTN3;SEC24B;SEC24D;SEM1;SFXN5;SLC36A4;SLCO3A1;SLMAP;SNHG6;SNX10;SNX9;SQOR;SQSTM1;SRGN;SRSF2;STIP1;STK40;TAX1BP1;TBC1D19;TBCA;TBK1;TLK1;TNKS;TPM3;TRMT2B;TTC1;TUT7;TXN;UBB;UBE2R2;UBE4B;UBQLN1;UBR2;UBR3;UBXN4;UFD1;UNKL;USP14;USP47;VCP;VEZT;VTI1A;ZFAND3;ZFAND5;ZFR;ZNF337;ZSWIM6,1,0.581314878892734,CD8 Naive,#8DC63F,5,3,-0.696036186323234,-4.87225330426264,-0.5,4.70934256055363,5.29065743944637,NA
bortezomib,24,t_cd8_naive,up,STAT1_773,STAT1,-0.229406757641925,0.0403206384979998,7395,2519,289,91,0.842780463075551,ACO2;ADRM1;AGTPBP1;ANKRD12;ANXA2;AP5Z1;APOL2;ATG16L2;AZI2;BBS9;BICD1;BLOC1S2;BSDC1;BTRC;CALY;CAST;CCDC32;CCNC;CD84;CDKAL1;CEP126;CTSD;DENND5A;DNAJA1;DNAJB6;E2F3;ECPAS;EIF1;ELMO1;EXOC6B;FAF1;FER;FERMT3;GABARAPL1;GRB2;GSR;HSP90AA1;HSPA8;HSPA9;HUWE1;IDE;IFI44;IFRD1;KCMF1;KIAA0319;LRP8;MAN2B1;MSN;NAP1L1;NEAT1;NRDC;NSMAF;OLA1;PDE8A;PHTF1;POC5;PRKCB;PSMA4;PSMA5;PSMA6;PSMC3;PSMC4;PSMD1;PSMD3;PSMD6;PSME4;RHBDD3;RHEB;RPTOR;SLCO3A1;SLMAP;SNX9;SQSTM1;SRGN;STIP1;TBC1D19;TBK1;TLK1;TTC1;TXN;UBE2R2;UBE3A;UBQLN1;UBR2;UBXN4;USP47;VEZT;ZFAND3;ZFAND5;ZFR;ZSWIM6,1,0.314878892733564,CD8 Naive,#8DC63F,5,3,-1.24300906433018,-9.9440725146414,-4.5,4.84256055363322,5.15743944636678,NA
bortezomib,24,t_cd8_naive,up,BCL11B_825,BCL11B,-0.326864358096511,2.45525585978959e-05,7395,4085,289,149,0.910453273443565,ACTG1;ADRM1;AGTPBP1;ALOX12-AS1;ANXA2;ANXA7;AP5Z1;APOL2;ATG16L2;ATG5;ATP2C1;AZI2;BBS9;BLMH;BSDC1;BTRC;CALY;CAMK2G;CAST;CCDC32;CD84;CDKAL1;CDYL2;CEP290;CLTC;CPEB1;CREM;DENND5A;DNAJA1;DNAJB6;DOCK2;DYNC1LI1;E2F3;ECPAS;EIF1;ELMO1;EXOC6B;FAF1;FERMT3;FTL;GAB2;GABARAPL1;GCLC;GRB2;GSR;GSTP1;HSD17B4;HSP90AA1;HSPA8;HSPA9;HUWE1;IDE;IFI44;IFRD1;INO80;KCMF1;KIAA0825;KPNA3;LPXN;LUCAT1;MACO1;MALAT1;MAN2B1;MICU1;MSN;NAA25;NAA50;NAP1L1;NDUFA4;NEAT1;NGLY1;NMT1;NRDC;NSFL1C;NSMAF;NT5C2;OLA1;PARP14;PDE8A;PFDN1;PHF11;PHTF1;PIR;PLCXD2;POMP;PRKCB;PSAP;PSMA4;PSMA5;PSMA6;PSMB1;PSMB2;PSMB4;PSMC1;PSMC3;PSMC4;PSMD1;PSMD11;PSMD12;PSMD13;PSMD3;PSMD6;PSME4;PTGES3;RHEB;RPS6KC1;RPTOR;RRP7A;RTCA;SAMD4B;SFXN5;SLC25A29;SLC26A5;SLC30A6;SLC36A4;SLCO3A1;SNX10;SNX13;SNX9;SOD1;SQOR;SRGN;SSNA1;STAM;STIP1;STK40;TAX1BP1;TBCA;TBK1;TLK1;TLK2;TTC1;TUT7;TXN;UBB;UBE2R2;UBE4B;UBQLN1;UBR2;UBXN4;UNKL;USP14;VCP;VTI1A;ZEB1;ZFAND3;ZFR;ZNF337;ZSWIM6,1,0.515570934256055,CD8 Naive,#8DC63F,5,3,-0.758788934182187,-7.58788934182187,-2.5,4.74221453287197,5.25778546712803,NA
bortezomib,24,t_cd8_naive,dn,BACH1_130,BACH1,0.234483487940828,0.0186177307493914,7395,2120,197,87,1.93543077968302e-06,ABCD2;ANTXR2;AOAH;ARHGAP15;ARID5B;ARL6IP5;BCL11B;BCL2;BHLHE40-AS1;BTBD11;CAMK2D;CCDC88C;CD2;CD226;CD3E;CD7;CDK6;CEP85L;CUX2;CXCR4;CYBA;DPP4;ETS1;FYB1;GATA3;GNG2;GRAMD1A;HLA-B;IFNAR2;IGF1R;INPP4B;INPP5D;IQGAP2;ITGA4;ITK;KCNQ5;LCK;LCP2;LDLRAD4;LEF1;LINC00861;LINC01934;LRRN3;MBNL1;MMP25-AS1;NCALD;NR3C2;NRCAM;NUCB2;OXNAD1;PAG1;PDE3B;PIK3R5;PITPNC1;PSIP1;PTCH1;PTPRC;RBL2;RNF213;SARAF;SIGIRR;SKAP1;SLFN12L;SNTB1;SOCS2-AS1;SORL1;SSBP3;ST8SIA4;STAT4;STK17B;STMN3;SUN2;SYNE2;TAB2;TMC8;TMEM204;TNFSF8;TNIK;TRABD2A;TRERF1;TXNIP;UBAC2;VOPP1;XYLT1;ZFP36L1;ZFP36L2;ZNF827,1.62636198850883e-05,0.441624365482233,CD8 Naive,#8DC63F,5,3,0.806298701301884,8.06298701301884,5,4.77918781725888,5.22081218274112,4.78878278462443
bortezomib,24,t_cd8_naive,dn,MAFG_148,MAFG,0.26429658120761,2.61364329703521e-14,7395,991,197,61,7.16673163765955e-11,ACTN1;ADGRE5;AOAH;ARID5B;B2M;BCL11B;BHLHE40-AS1;CAMK2D;CCDC88C;CD226;CD7;CD8A;CEP85L;CUX1;CUX2;CXCR4;DOCK3;DPP4;DUSP16;ETS1;FYB1;GABPB1-AS1;GNG2;GRAMD1A;HAPLN3;HLA-E;IGF1R;IQGAP2;ITGA4;JAML;KAT2B;LCP2;LDLRAD4;LEF1;LINC01934;LRRN3;MAML3;MBNL1;NCALD;PAG1;PCSK5;PIK3R5;PSIP1;PTCH1;PTPN22;PTPRC;SCML4;SKAP1;STAT4;STK17B;STMN3;TAB2;TMC8;TNFSF10;TNFSF8;TRAF3IP3;UBAC2;WDR27;XYLT1;ZFP36L1;ZFP36L2,2.09965867438458e-09,0.309644670050761,CD8 Naive,#8DC63F,5,3,0.425100686830385,4.67610755513423,3,4.84517766497462,5.15482233502538,8.67785129949439
bortezomib,24,t_cd8_naive,dn,ZEB1_157,ZEB1,0.312605272548329,8.39958035179402e-05,7395,2417,197,98,3.71678442250489e-07,ABCD2;ADAMTS17;ADGRE5;AKAP7;ANTXR2;AOAH;ARHGAP15;ARHGEF3;ARID5B;ARL6IP5;ATP8A1;B2M;BCL11B;BCL2;BHLHE40-AS1;BTBD11;CAMK1D;CAMK2D;CCDC88C;CD2;CD226;CD3E;CD46;CD48;CD7;CD8A;CD8B;CDK6;CEP85L;CUX1;CUX2;CXCR4;FYB1;GABPB1-AS1;GATA3;GBP2;GNG2;GNPTAB;GRAMD1A;GRAP2;HAPLN3;HLA-B;HLA-E;IFNAR2;IGF1R;INPP4B;INPP5D;ITGA4;JAML;LCK;LCP2;LDLRAD4;LEF1;LINC00861;MAML3;MAP2K6;MMP25-AS1;NCALD;OXNAD1;PAG1;PCSK5;PDE3B;PDE7A;PDK1;PIK3R5;PITPNC1;PPM1K;PRKCQ-AS1;PTCH1;PTPRC;RALGAPA2;SCML4;SIGIRR;SKAP1;SLC16A7;SORL1;ST6GAL1;ST8SIA4;STAT4;STK17B;SUN2;SYNE2;TAB2;TC2N;TMC8;TMEM204;TNFSF8;TNIK;TRABD2A;TRAF3IP3;TRERF1;TXNIP;UBAC2;VOPP1;WDR27;XYLT1;ZFP36L1;ZFP36L2,3.89400223646453e-06,0.49746192893401,CD8 Naive,#8DC63F,5,3,0.700144414800652,7.00144414800652,4,4.75126903553299,5.24873096446701,5.40960380338509
bortezomib,24,t_cd8_naive,dn,IKZF1_270,IKZF1,-0.209539000426136,0.0128580459405152,7395,1225,197,59,1.59641113267202e-06,AOAH;ARID5B;ARL6IP5;BCL11B;BCL2;BTBD11;CAMK2D;CCDC88C;CD2;CD226;CD27;CD3E;CD48;CD7;CEP85L;CUX1;CXCR4;ETS1;FYB1;GNG2;GRAP2;HAPLN3;HLA-C;IFNAR2;INPP4B;ITGA4;ITK;JAML;KAT2B;LCP2;LINC00861;LINC01934;NCALD;OXNAD1;PAG1;PDE7A;PIK3R5;PTCH1;PTGER2;PTPRC;RNF157;RUNX3;SATB1-AS1;SCML4;SIGIRR;SORL1;ST6GAL1;STAT4;STK17B;STK38;SYNE2;TAB2;TC2N;TRABD2A;TRAP1;TXNIP;UBAC2;VOPP1;ZFP36L1,1.37378380615227e-05,0.299492385786802,CD8 Naive,#8DC63F,5,3,-0.957452098229904,-8.61706888406914,-3.5,4.8502538071066,5.1497461928934,4.86208160729294
bortezomib,24,t_cd8_naive,dn,TFDP2_308,TFDP2,0.14418727989594,0.102931077224666,7395,1240,197,73,3.21214357412123e-12,ACTN1;AOAH;ARHGAP15;ARID5B;ATP8A1;B2M;BCL11B;BCL2;BTBD11;CAMK1D;CCDC88C;CD2;CD226;CD3E;CD48;CD52;CD7;CD8A;CDK6;CEP85L;CXCR4;DUSP16;ETS1;FXN;FYB1;GBP2;GNG2;GRAMD1A;GRAP2;HCST;HLA-B;HLA-C;HLA-E;HLA-F;HS3ST3B1;INPP4B;IQGAP2;ITGA4;JAML;KAT2B;LCP2;LINC00861;MAP2K6;MYL12A;NR3C2;NRCAM;OXNAD1;PAG1;PCSK5;PDE7A;PDK1;PPM1K;PTPRC;RNF157;RUNX3;SCML4;SIGIRR;SNTB1;SORL1;SOS1;ST6GAL1;ST8SIA4;STAT4;STK17B;SYNE2;TMC8;TNFSF10;TRAF3IP3;TXK;WDR27;XYLT1;ZFP36L1;ZFP36L2,1.32899375356771e-10,0.370558375634518,CD8 Naive,#8DC63F,5,3,0.643099975684443,4.5016998297911,2,4.81472081218274,5.18527918781726,9.87647706028936
bortezomib,24,t_cd8_naive,dn,E2F3_313,E2F3,0.426448448144131,2.23111151095369e-14,7395,908,197,40,0.000796375473257408,ADAMTS17;AKAP7;ARID5B;BCL11B;BHLHE40-AS1;CCDC88C;CD52;CHRM3-AS2;FYB1;GRAP2;IGF1R;INPP4B;LCP2;LEF1;MAML3;OXNAD1;PAG1;PDE3B;PIK3R5;PTCH1;PTGER2;RNF157;RUNX3;SCML4;SIGIRR;SLFN12L;SORL1;SSBP3;ST6GAL1;SYNE2;TAB2;TC2N;TNIK;TRABD2A;TRAF3IP3;TRERF1;VOPP1;WDR27;XYLT1;ZFP36L1,0.00309685337631978,0.203045685279188,CD8 Naive,#8DC63F,5,3,0.463625477616677,4.1726292985501,1,4.89847715736041,5.10152284263959,2.50907935627145
bortezomib,24,t_cd8_naive,dn,ETS1_332,ETS1,-0.290236548832498,0.000308245637839119,7395,1121,197,47,0.000762829794648129,ADGRE5;ARHGAP15;ARID5B;BCL11B;BCL2;CAMK2D;CCDC88C;CD48;CD8A;CD8B;CUX1;DUSP16;GATA3;GNG2;GRAP2;HAPLN3;HLA-C;HLA-E;HS3ST3B1;IFNAR2;ITGA4;KAT2B;LCK;LDLRAD4;LINC01934;MAML3;NR3C2;PAG1;PCSK5;RASGRF2;RUNX3;SATB1-AS1;SCML4;SKAP1;SLFN12L;SORL1;ST6GAL1;STK17B;STK38;SUCLG2-AS1;SYNE2;TAB2;TMC8;TNFSF10;TTF2;UBAC2;ZFP36L1,0.00298486643267443,0.238578680203046,CD8 Naive,#8DC63F,5,3,-0.567904763283339,-5.67904763283339,-1.5,4.88071065989848,5.11928934010152,2.5250750979853
bortezomib,24,t_cd8_naive,dn,IRF1_629,IRF1,-0.15275383980961,0.0723999771570949,7395,4699,197,140,0.014766922334424,ACTN1;ADGRE5;AKAP7;ANTXR2;AOAH;ARHGAP15;ARID5B;ARL6IP5;ATM;ATP8A1;B2M;BCL11B;BCL2;BHLHE40-AS1;BTBD11;CAMK1D;CAMK2D;CCDC88C;CD2;CD226;CD27;CD3E;CD48;CD7;CD8A;CD8B;CEP85L;CHRM3-AS2;CUX1;CUX2;CXCR4;CYBA;DACT1;DOCK3;DPP4;DPYD;DUSP16;EVI2A;FXN;FYB1;GATA3;GBP2;GNG2;GNPTAB;GRAP2;GSTK1;HAPLN3;HCST;HLA-C;HLA-E;HLA-F;IGF1R;INPP4B;INPP5D;IQGAP2;ITGA4;ITK;JAML;KAT2B;KCNQ5;LCK;LCP2;LDLRAD4;LEF1;LINC00649;LINC00861;LINC01934;LRRN3;LTB;MAML3;MAP2K6;MBNL1;MLLT3;MMP25-AS1;MYL12A;NCALD;NR3C2;NRCAM;OXNAD1;PAG1;PCSK5;PDE3B;PDE7A;PDK1;PIK3R5;PITPNC1;PPM1K;PSIP1;PTCH1;PTGER2;PTPRC;RALGAPA2;RASGRF2;RBL2;RNF157;RNF213;RUNX3;SARAF;SATB1-AS1;SCML4;SIGIRR;SKAP1;SLFN12L;SNTB1;SOCS2-AS1;SORL1;SOS1;SSBP3;ST6GAL1;ST8SIA4;STAT4;STK17B;STK38;STMN3;SUCLG2-AS1;SUN2;SYNE2;TAB2;TARBP1;TC2N;TMC8;TMEM204;TMEM71;TNFSF10;TNFSF8;TNIK;TRABD2A;TRAF3IP3;TRAP1;TRERF1;TSPAN32;TXK;TXNIP;UBAC2;VOPP1;WDR27;XYLT1;ZFP36L1;ZFP36L2;ZNF827,0.0396712362094564,0.710659898477157,CD8 Naive,#8DC63F,5,3,-0.696036186323234,-4.87225330426264,-0.5,4.64467005076142,5.35532994923858,1.40152426611067
bortezomib,24,t_cd8_naive,dn,STAT1_773,STAT1,-0.229406757641925,0.0403206384979998,7395,2519,197,104,3.4453376436528e-08,ABCD2;ADAMTS17;ADGRE5;AKAP7;ANTXR2;AOAH;ARHGAP15;ARID5B;ARL6IP5;ATP8A1;BCL11B;BCL2;BHLHE40-AS1;CAMK1D;CAMK2D;CCDC88C;CD2;CD3E;CD46;CD48;CD7;CD8A;CD8B;CDK6;CEP85L;CUX1;CXCR4;CYBA;DPP4;DUSP16;ETS1;FXN;FYB1;GATA3;GNPTAB;GRAMD1A;GSTK1;HLA-E;HLA-F;HS3ST3B1;IFNAR2;IGF1R;INPP4B;INPP5D;ITGA4;JAML;KCNQ5;LCK;LCP2;LDLRAD4;LEF1;LINC00861;LINC01934;LRRN3;LUC7L3;MAML3;MBNL1;MLLT3;NCALD;NR3C2;NUCB2;OXNAD1;PAG1;PIK3IP1;PIK3R5;PPM1K;PTCH1;PTGER2;PTPRC;RALGAPA2;RBL2;RNF213;RUNX3;SARAF;SATB1-AS1;SCML4;SIGIRR;SLC16A7;SLFN12L;SORL1;SSBP3;ST6GAL1;ST8SIA4;STAT4;STK17B;STK38;STMN3;SUCLG2-AS1;SUN2;TAB2;TARBP1;TC2N;TMC8;TMEM204;TNFSF10;TNFSF8;TNIK;TRAP1;TRERF1;UBAC2;VOPP1;XYLT1;ZFP36L1;ZFP36L2,4.8025023648345e-07,0.527918781725888,CD8 Naive,#8DC63F,5,3,-1.24300906433018,-9.9440725146414,-4.5,4.73604060913706,5.26395939086294,6.31853241261217
bortezomib,24,t_cd8_naive,dn,BCL11B_825,BCL11B,-0.326864358096511,2.45525585978959e-05,7395,4085,197,134,0.000140896552093954,ABCD2;ACTN1;ADAMTS17;ADGRE5;AKAP7;ANTXR2;ARHGAP15;ARID5B;ARL6IP5;B2M;BCL11B;BCL2;BHLHE40-AS1;BTBD11;CAMK1D;CAMK2D;CCDC88C;CD2;CD226;CD27;CD3E;CD48;CD7;CD8A;CD8B;CEP85L;CHRM3-AS2;CUX1;CUX2;CXCR4;DOCK3;DPP4;DPYD;DUSP16;FYB1;GABPB1-AS1;GATA3;GNG2;GNPTAB;GRAMD1A;GRAP2;GSTK1;HAPLN3;HCST;HLA-C;HLA-E;HS3ST3B1;IFNAR2;IGF1R;INPP4B;INPP5D;IQGAP2;ITGA4;ITK;JAML;JUNB;KAT2B;KCNQ5;LCK;LCP2;LDLRAD4;LEF1;LINC00861;LINC01934;LTB;MAML3;MBNL1;MLLT3;MMP25-AS1;MYL12A;NCALD;NR3C2;NUCB2;OXNAD1;PAG1;PDE3B;PDE7A;PDK1;PIK3R5;PRKCA;PRKCQ-AS1;PTCH1;PTGER2;PTPN22;PTPRC;PVT1;RALGAPA2;RBL2;RNF157;RNF213;RUNX3;SARAF;SATB1-AS1;SCML4;SIGIRR;SKAP1;SLFN12L;SNTB1;SOCS2-AS1;SORL1;SOS1;SSBP3;ST6GAL1;ST8SIA4;STAT4;STK17B;STK38;STMN3;SUCLG2-AS1;SUN2;SYNE2;TAB2;TC2N;TET1;TMC8;TMEM204;TNFSF10;TNFSF8;TNIK;TRABD2A;TRAF3IP3;TRERF1;TSPAN32;TTF2;TXK;TXNIP;UBAC2;VOPP1;WDR27;XYLT1;ZC3H6;ZFP36L1;ZFP36L2;ZNF827,0.000683874011059013,0.680203045685279,CD8 Naive,#8DC63F,5,3,-0.758788934182187,-7.58788934182187,-2.5,4.65989847715736,5.34010152284264,3.16502390024142
bortezomib,4,t_cd4_cm,up,BACH1_130,BACH1,-0.040940887007672,0.999236992731244,7153,2123,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,0.806298701301884,8.06298701301884,5,NA,NA,NA
bortezomib,4,t_cd4_cm,up,MAFG_148,MAFG,-0.0543499119019281,0.964748941991027,7153,1095,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,0.425100686830385,4.67610755513423,3,NA,NA,NA
bortezomib,4,t_cd4_cm,up,ZEB1_157,ZEB1,0.0645771535351598,0.999236992731244,7153,2466,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,0.700144414800652,7.00144414800652,4,NA,NA,NA
bortezomib,4,t_cd4_cm,up,IKZF1_270,IKZF1,0.0665145873784225,0.999236992731244,7153,1272,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,-0.957452098229904,-8.61706888406914,-3.5,NA,NA,NA
bortezomib,4,t_cd4_cm,up,TFDP2_308,TFDP2,-0.0818911931620755,0.983275106494552,7153,1290,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,0.643099975684443,4.5016998297911,2,NA,NA,NA
bortezomib,4,t_cd4_cm,up,E2F3_313,E2F3,-0.00581501334043605,0.999236992731244,7153,963,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,0.463625477616677,4.1726292985501,1,NA,NA,NA
bortezomib,4,t_cd4_cm,up,ETS1_332,ETS1,-0.0666117852260126,0.999236992731244,7153,1204,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,-0.567904763283339,-5.67904763283339,-1.5,NA,NA,NA
bortezomib,4,t_cd4_cm,up,IRF1_629,IRF1,-0.0358939110376934,0.999236992731244,7153,4628,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,-0.696036186323234,-4.87225330426264,-0.5,NA,NA,NA
bortezomib,4,t_cd4_cm,up,STAT1_773,STAT1,-0.0511967965331174,0.999236992731244,7153,2571,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,-1.24300906433018,-9.9440725146414,-4.5,NA,NA,NA
bortezomib,4,t_cd4_cm,up,BCL11B_825,BCL11B,-0.0294064050869798,0.999236992731244,7153,4020,0,0,1,,1,NA,CD4 CM,#00AEEF,2,6,-0.758788934182187,-7.58788934182187,-2.5,NA,NA,NA
